context,decision,predicted_decision
## Context,"## Decision 
## Decision","## Decision

1. npm package: ""Experimental"" components, as defined by the component lifecycle, should not be part of semantically versioned npm package for `@primer/react`.

2. npm package: Each experimental component should be independently published and versioned with semver. Breaking changes should be tagged as major versions. Example: `@github/experimental-react-commentbox`

3. The code for experimental components should live in a new repository, example: [github/react-experimental](https://github.com/github/react-experimental) and published as individual packages as suggested in point 2.

This will help in sharing experimental components between the monolith and projects outside of monolith. The ownership and responsibility of maintenance will be shared by multiple teams (including primer)."
"## Context

Our testing infrastructure consists of Jest ""unit"" tests and automatic Chromatic visual testing. Both of these are super useful but we have been experiencing a few setbacks.
Unofficially we test more complex interactive scenarios using our storybooks setup.

1. Repeated markup in storybooks and jest tests - Since there is not automation of interaction in storybooks, we tend to test them out manually in stories and then transfer to jest. This results in us constructing similar test case scenarios in storybooks and in tests.

2. Debugging complex jest tests - There is no visual aspect to jest tests. Mostly everything is CLI based. This makes it hard to debug broken tests. Visibility into these tests is also low for people who want to enhance them.","## Decision 
## Decision

Introducing Storybook Interaction Tests. This will allow us to automate user interaction tests in storybooks.
This will also help us in solving the problems:
1. One-time markup - The idea is to author once in Storybooks and then reference it in Jest unit tests. This is a possibility.
2. Visual debugging - Since everything is authored in Storybooks, all tests will have a visual aspect, thus making debugging complex tests much easier.","## Decisions

Going forward, we can use [storybook's play functions](https://storybook.js.org/docs/react/writing-stories/play-function) to write interaction tests for our components. Here's a document that describes [how to add and run these tests](../storybook-tests.md).
Guidelines to make this easier -

1. Create a new storybook file for your components and call them ""interactions"". Inside these files, we can import the stories from ""examples"" or ""fixtures"" and tack on play functions to them. This will create duplicate stories but with the added benefit of the tests appearing in the interactions add-on tab. This tab will let you step through your tests step by step, increasing visibility and debuggability.

2. Port complex jest tests onto interactive tests. This is up to developer discretion. My recommendation is to have basic ""unit"" tests like component existence and axe tests in jest. Anything that can benefit from a visual aspect to it can be moved to interaction tests.

3. Interaction tests are not perfect. Some aspects like mocking can be challenging and we will find solutions to these as when the need arises."
"## Context

> tl;dr
>
> We have workspaces within the project but no official way of connecting them or managing dependencies from the top-level. Similarly, scripts that grow in size or complexity have no dedicated home or ability to manage dependencies outside of the top-level workspace.

The `primer/react` repo is composed of several workspaces that use `npm` to manage dependencies. In order to install these dependencies, a contributor needs to visit each directory and run `npm install`. The project also has a convenience script for this task, invoked through `npm run setup`, that goes through this process for contributors.

These distinct workspaces may sometimes depend on each other. For example, the `docs` workspace depends on the `@primer/react` package which is defined at the top-level of the project. Similarly, examples in the `examples/*` folders may also depend on `@primer/react`. Currently these dependencies are expressed either through relative paths, file dependencies in `package.json`, or symlinks through `npm link`.

There is also a collection of scripts under the `script` directory that exist in the project that involve varying levels of complexity and depth.","## Decision 
## Decision

The project will use `pnpm` workspaces.

`pnpm` will be added to the project, and we will update documentation and existing scripts to use `pnpm` for installing and managing dependencies.

This will include the following steps:

1.  Add `pnpm-workspace.yaml` to the root of the project to define the workspaces.
2.  Update the `package.json` files in each workspace to define their dependencies, including internal dependencies using `workspace:` protocol.
3.  Update the `npm run setup` script (or equivalent) to use `pnpm install` instead of iterating through directories.
4.  Remove any existing relative path, file dependency, or symlink configurations for internal dependencies.
5.  Update documentation to reflect the new dependency management approach.

This decision is based on `pnpm`'s ability to efficiently manage dependencies across multiple workspaces, better support for internal package linking, and its performance benefits due to content-addressable store.","## Decision

Setup the project to use [`npm` workspaces](https://docs.npmjs.com/cli/v7/using-npm/workspaces). This will require changing the project to have a top-level `package.json` file which will use `workspaces` to reference child workspaces. The layout for the project would then be:

```
- root
  # Root package.json, defines workspaces
  - package.json

  # Workspaces
  - docs
  - packages
    - react
    - *
  - examples
    - nextjs
    - consumer-test
    - *

  # Top-level scripts
  - script

  # Testing & Development
  - .storybook
  - .playwright

  # Repo config
  - .github
  - .vscode
```

The following items will be installed and ran at the root-level:

- Linting
  - `eslint`
  - `markdownlint`
- Testing
  - Jest
  - Playwright
- Development
  - Storybook
- Type checking
  - TypeScript

Certain configuration items, like for TypeScript or Babel, may need configuration defined at the top-level and extended by child workspaces.

The current `@primer/react` package will move to the `packages/react` package. Workspaces that depend on `@primer/react` should reference the version of that package."
"## Context

Currently all files live under the `src` directory. In the `npm` package for `@primer/react`, we specify the following export pattern:

```json5
{
  exports: {
    // ...
    './lib-esm/*': {
      import: [
        // ...
      ],
      require: [
        // ...
      ],
    },
  },
}
```

This pattern, along with our Rollup setup, opts-in files and folders under the `src` directory into the public API of the package. This means that certain parts of the codebase which aren't intended to be used outside of `@primer/react` are considered part of its public API and can be imported and used by consumers.","## Decision 
## Decision

We will introduce a `src/deprecated` folder, a `src/next` folder, and a `src/drafts` folder. These folders are explicitly *not* opted into the public API of `@primer/react`.

- `src/deprecated`: Components that are deprecated and will be removed in a future major version. They are still part of the public API in their current location, but their migration to `src/deprecated` indicates their removal from the public API and their eventual removal from the package.
- `src/next`: Components that are under active development and are not yet ready for public consumption. These components are likely to change frequently and may not have stable APIs. They are *not* part of the public API.
- `src/drafts`: Components that are experimental and may or may not be released as part of the public API. These components are highly experimental and may be removed at any time. They are *not* part of the public API.","## Decision

Adopt a convention in Primer React where internal modules live in the `src/internal` folder. This folder which would include all components, hooks, and other modules which are not intended for usage outside of the project. Files within `src/internal` may be grouped by area, such as `src/internal/components`, `src/internal/hooks`, etc.

In the `""exports""` field of our `npm` package, we can then add the following pattern:

```json5
{
  exports: {
    // ...
    './lib-esm/internal/*': null,
  },
}
```

This pattern would remove any files and folders within `src/internal` from the public API of the `npm` package. This pattern is inspired by [this section](https://nodejs.org/api/packages.html#package-entry-points) from Node.js, specifically this example:

```json
{
  ""name"": ""my-package"",
  ""exports"": {
    ""."": ""./lib/index.js"",
    ""./feature/*.js"": ""./feature/*.js"",
    ""./feature/internal/*"": null
  }
}
```"
"## Context

Reasons for change: Performance, utilise css variables

The main reason for changing our styling architecture is to remove performance issues for applications:

Relevant parts from [primer/discussions#1928](https://github.com/github/primer/discussions/1928#reasons)(Hubbers only link):

1. Initial page loads take longer

   Because styles are injected during runtime, we can not parallelize this work. The page is un-styled till the javascript bundle is
   downloaded and processed. The processing time is longer on slower devices.

   Benchmarks:

   i. Lab benchmarks: rendering a page with 1000 components
   runtime injection of css: 242ms
   static .css files: 96ms (60% faster)

   ii. Application benchmarks: render times for repo directory (>1000 files, [gh/gh#241090](https://github.com/github/github/pull/241090))
   with primer/react Box: 3800ms
   with custom css: 3076ms (20% faster)

2. Slow server side rendering

   Some applications are able to make up for slower initial render times by collecting styles on the server first. In the correct stack, collecting styles requires rendering the app twice before we can ship any html to the user.

   benchmarks: in the issues-app experiment, collecting styles on the server contributed to + 20% of rendering time (450ms on top of 1900ms)

3. Style updates are expensive

   The slowest part of the current stack is updating styles based on props or state. Big changes take linearly longer, worse on slower devices.

   Benchmarks:

   i. Lab benchmarks: updating a page with 1000 components, static runtime css vs. dynamic runtime css (thanks @mattcosta7 for these!)

   re-rendering components with fixed styles on runtime: 242ms
   re-rendering components with dynamic styles on runtime: 441ms (55% slower)

   ii. Application benchmarks: opting out of IconButton for PR diff view (>500 files, [gh/gh#243269](https://github.com/github/github/pull/243269))

   dynamic styles with sx prop: 400ms
   dynamic styles with .css files: 165ms (60% faster)

The other reasons for change are to utilise css variables for theming and improve the guardrails of consuming primer/primitives","## Decision 
## Decision

The decision is to **migrate away from CSS-in-JS solutions that involve runtime style injection and towards a static CSS-based approach, leveraging CSS variables for theming and a new primitives layer.**

This involves:

1.  **Replacing runtime style injection (e.g., `sx` prop, CSS-in-JS libraries that inject styles at runtime) with static CSS files.** This means styles will be generated and bundled as `.css` files during the build process, allowing browsers to download and parse them in parallel with HTML, improving initial page load performance.
2.  **Utilizing CSS custom properties (CSS variables) for theming.** This will allow for dynamic theme switching without re-rendering components or re-injecting styles, significantly improving style update performance and reducing complexity. It also aligns with modern CSS best practices.
3.  **Introducing a new, more opinionated `primer/primitives` layer.** This layer will define design tokens and utility classes, providing stronger guardrails and a consistent foundation for building components, reducing the need for arbitrary styling and improving maintainability.

This decision directly addresses the identified performance issues related to initial page load times, server-side rendering, and expensive style updates. It also modernizes our styling architecture by embracing CSS variables and structured primitives, leading to a more performant, maintainable, and scalable design system.","## Decisions

1. Manually refactor styles to css files + css modules

   Use css variables from primer/primitives for inexpensive theming support, especially with server side rendering

2. Use css modules with hash

   By importing styles in the component, we can create an explicit dependency between the two. This enables applications using primer to have control over bundling and delivery.

   To begin with, we will ship a single css bundle that can be imported in the application. (example: `import '@primer/react/styles.css'`). When needed, we have the option to delegate bundling of css files to the application (they can be split by page or bundled as a common chunk for all react pages to share)

3. Keep styled-components underneath for supporting sx prop.

   Keep backward compatibility, we might change this in the future

Code example:

```jsx
import clsx from 'clsx'
import classNames from './ActionList.module.css'

const Button = ({className, sx, ...props}}) => {
  return (
    <Box
      as=""button""
      sx={sx}
      // it's important to pass both internal and props.className to the element
      className={clsx(classNames.ActionList, className)}
      {...props}
    >
    </Box>
  )
}
```"
"## Context

> **Note**
> This ADR supercedes [`ADR 009`](./adr-009-interaction-tests.md)

We author tests using a combination of Jest and Playwright. Typically, Jest is
used for unit and integration tests and Playwright is used for Visual Regression
Tests against our Storybook.

In `ADR 009`, we proposed using Storybook's [`play`
functions](https://storybook.js.org/docs/react/writing-stories/play-function) as
the recommended way to author tests that require tests based on user
interactions. In this ADR, we would like to revisit this decision.","## Decision 
## Decision

We have decided that we will continue to use Storybook's `play` functions for
component-based interaction tests. However, we have decided that we will use
Playwright directly for end-to-end tests where the component tests do not
adequately cover the scenario.","## Decision

For tests involving interaction, use Playwright to visit a storybook story and
interact with the component directly. This will allow for easy integration with
Visual Regression Testing and our automated accessibility testing (through axe).
In order to perform interactions, use [actions from
Playwright](https://playwright.dev/docs/input)."
"## Context

There are situations where a component prop can support a value or a ""responsive
value"" that results in the value changing depending on the viewport size. For
example:

```tsx
// Value
<Stack gap=""condensed"" />

// Responsive value
<Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' />
```

Typically, a responsive value will support all of our named breakpoints: narrow,
regular, and wide. Authors can use a hook called `useResponsiveValue` to support
resolving the value of a prop based on the current viewport size. The
implementation of this hook uses [`matchMedia`](https://developer.mozilla.org/en-US/docs/Web/API/Window/matchMedia)
which, unfortunately, has a downside: the value of a prop may shift when the
component is server-side rendered. If the prop is used for styles or layout, then this will lead to a layout shift
when the component hydrates and the viewport size is different than the fallback
size on the server.

As a result, we would like to offer a paved path for providing responsive props
in a way tha twill not lead to layout shift during server-side rendering.","## Decision 
## Decision

We will offer a new way to consume responsive values that uses CSS variables to
avoid layout shift during server-side rendering. For example:

```tsx
<Stack
  // Value
  gap=""condensed""
  // Responsive value
  gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' }}
/>
```

The component itself will implement support for the CSS variables and respond
accordingly to changes in the viewport size. Authors will consume responsive
props in the same way, but the underlying implementation will change to avoid
layout shifts.

For example, a component might define a prop for `gap` and accept either a
`string` or a `Responsive<string>`:

```tsx
interface StackProps {
  gap: string | Responsive<string>;
}
```

When rendering the component on the server, we will serialize the responsive
values into CSS variables.

```html
<div
  class=""Stack""
  style=""--gap-narrow: var(--spacing-condensed);
         --gap-regular: var(--spacing-normal);
         --gap-wide: var(--spacing-spacious);""
></div>
```

On the client, the component will use the `useResponsiveValue` hook to resolve
the value of the prop based on the current viewport size. This hook will then
use the CSS variables to set the `gap` property.

This approach will ensure that the layout of the component is consistent between
the server and the client, even when the viewport size changes. It will also
avoid the need for a full page reload when the viewport size changes.","## Decision

Authors should use data attributes to bridge between responsive values in
JavaScript and the corresponding styles in CSS. Authors should avoid using
JavaScript-driven mechanisms for controlling responsive values in order to
prevent layout shift during SSR.

For example, consider a `Stack` component that has a `gap` prop. This prop can
receive a plain value or one that is a responsive value. To support this,
authors should use the following patterns:

```tsx
type GapScale = 'none' | 'condensed' | 'normal' | 'spacious'

type StackProps = React.PropsWithChildren<{
  // Responsive props should be a union of the value of the prop plus
  // `ResponsiveValue` over that value
  gap?: GapScale | ResponsiveValue<GapScale>
}>

function Stack({children, gap}: StackProps) {
  // The `getResponsiveAttributes` helper is useful for adding the corresponding
  // `data-*` attributes to the container for the compnoent.
  //
  // In this case, it will add `data-gap` and `data-gap-{breakpoint}` attributes
  // with the corresponding value set
  return <StyledStack {...getResponsiveAttributes('gap', gap)}>{children}</StyledStack>
}

const StyledStack = styled.div`
  &[data-gap='none'],
  &[data-gap-narrow='none'] {
    /* ... */
  }

  &[data-gap='condensed'],
  &[data-gap-narrow='condensed'] {
    /* ... */
  }

  /* ... */

  // @custom-media --viewportRange-regular
  @media (min-width: 768px) {
    &[data-gap-regular='none'] {
      /* ... */
    }

    &[data-gap-regular='condensed'] {
      /* ... */
    }

    /* ... */
  }

  // @custom-media --viewportRange-wide
  @media (min-width: 1400px) {
    &[data-gap-wide='none'] {
      /* ... */
    }

    &[data-gap-wide='condensed'] {
      /* ... */
    }

    /* ... */
  }
`
```

By default, this approach uses the following conventions:

- Props which may have responsive values should have a value that is
  serializable, ideally as a `string` or `boolean`
- Props will be provided on the component as a data attribute, using the format:
  `data-{propName}`
- For responsive values, the breakpoint name will be appended to the data
  attribute name specified above. For example: `data-{propName}-{breakpoint}`

Data attributes will act as a bridge between JavaScript and CSS. In CSS, authors
should use these data attributes to apply styles based on the value of the
attribute per-breakpoint.

> [!NOTE]
> There is a utility named `getResponsiveAttributes` that can be used to generate
> the corresponding `data-*` attributes for the props which may have responsive
> values."
"## Context

There are times when a prop is deprecated in favor of a more accessible API or a more flexible prop that can support a wider range of values. In these cases, we want to provide a clear path for authors to migrate from the deprecated prop to the new API.

For
example:

```tsx
// old API
<ActionList>
  <ActionList.Group title=""Group title"">
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```

```tsx
// new API
<ActionList>
  <ActionList.Group>
    <ActionList.GroupHeading as=""h2"">Group title</ActionList.GroupHeading>
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```","## Decision 
## Decision

We will use a custom ESLint rule to detect deprecated props and provide a suggestion for migration. This rule will be part of our internal ESLint configuration and will be enabled by default for all projects.

The rule will identify instances where a deprecated prop is used and will suggest the corresponding new API. For example, it will detect `ActionList.Group title` and suggest `ActionList.GroupHeading`.

The ESLint rule will:
-   **Identify deprecated props**: The rule will maintain a list of deprecated props and their corresponding new APIs.
-   **Provide a fix suggestion**: When a deprecated prop is detected, the rule will offer an automatic fix that transforms the old API into the new one.
-   **Issue a warning**: If an automatic fix is not possible or if the author chooses not to apply it, the rule will issue a warning message, guiding the author on how to manually migrate.

This approach ensures that authors are aware of deprecated props and are provided with a clear and actionable path to migrate their code, improving code maintainability and adherence to best practices.","## Decision

1. Add the `@deprecated` TS notice, if possible, to the corresponding type
2. Mark the prop as deprecated in the component's documentation
3. Add an eslint rule or extend an existing one to warn against using the deprecated prop
4. Update the `primer/react` eslint plugin at github/github and evaluate the impact of the deprecation
5. If the change is minimal and safe, proceed with the auto fix of the eslint rule and create PRs by codeowners
6. If the change is large, add an eslint disable to each instance of the deprecated prop at github/github and make sure they show up on the accessibility score cards so that we can track the usage of the deprecated prop
7. Enable the eslint rule afterwards in github/github so that the new instances of the deprecated prop are heavily discouraged"
"## Context

- Proxy support is required for some enterprises and organizations to start using their own self-hosted runners
- While there is not a standard convention, many applications support setting proxies via the environment variables `http_proxy`, `https_proxy`, `no_proxy`, such as curl, wget, perl, python, docker, git, and R
  - Some of these applications use `HTTPS_PROXY` versus `https_proxy`, but most understand or primarily support the lowercase variant","## Decision 
## Decision

The self-hosted runner will support HTTP/HTTPS proxy configuration via the environment variables `http_proxy`, `https_proxy`, `no_proxy`.

- The proxy environment variables should be set for the runner process (and child processes launched by the runner)
- To avoid issues with case-sensitive OS's, the lowercase versions will be prioritized: `http_proxy`, `https_proxy`, `no_proxy`
  - If a user sets `HTTP_PROXY`, for example, the runner will convert it to `http_proxy` for internal use (and pass it to child processes as `http_proxy`)
- The values for `http_proxy` and `https_proxy` must be a full URL, e.g. `http://proxy.example.com:8080`
- The value for `no_proxy` should be a comma-separated list of hostnames, e.g. `localhost,127.0.0.1,.example.com`

This approach leverages common conventions, reducing the learning curve for users and aligning with existing tooling and enterprise proxy configurations.","## Decision

We will update the Runner to use the conventional environment variables for proxies: `http_proxy`, `https_proxy`, and `no_proxy` if they are set.
These are described in detail below:
- `https_proxy` a proxy URL for all https traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `http_proxy` a proxy URL for all http traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `no_proxy` a comma-separated list of hosts that should not use the proxy. An optional port may be specified. For example:
  - `google.com`
  - `yahoo.com:443`
  - `google.com,bing.com`

We won't use `http_proxy` for https traffic when `https_proxy` is not set, this behavior lines up with any libcurl based tools (curl, git) and wget.
Otherwise, action authors and workflow users need to adjust to differences between the runner proxy convention, and tools used by their actions and scripts.  

Example:  
  Customer sets `http_proxy=http://127.0.0.1:8888` and configures the runner against `https://github.com/owner/repo`, with the `https_proxy` -> `http_proxy` fallback, the runner will connect to the server without any problem. However, if a user runs `git push` to `https://github.com/owner/repo`, `git` won't use the proxy since it requires `https_proxy` to be set for any https traffic.

> `golang`, `node.js`, and other dev tools from the Linux community use `http_proxy` for both http and https traffic based on my research.

A majority of our users are using Linux where these variables are commonly required to be set by various programs. By reading these values, we simplify the process for self-hosted runners to set up a proxy and expose it in a way users are already familiar with.

A password provided for a proxy will be masked in the logs.

We will support the lowercase and uppercase variants, with lowercase taking priority if both are set."
"## Context

Command echoing as a default behavior tends to clutter the user logs, so we want to swap to a system where users have to opt in to see this information.

Command outputs will still be echoed in the case there are any errors processing such commands. This is so the end user can have more context on why the command failed and help with troubleshooting.

Echo output in the user logs can be explicitly controlled by the new commands `::echo::on` and `::echo::off`. By default, echoing is enabled if `ACTIONS_STEP_DEBUG` secret is enabled, otherwise echoing is disabled.","## Decision 
## Decision

The default value of command echoing will be changed to disabled. This means users will no longer see command outputs in the logs unless they have explicitly opted in for it, or there were any errors processing the command.","## Decision
- The only commands that currently echo output are
  - `remove-matcher`
  - `add-matcher`
  - `add-path`
- These will no longer echo the command, if processed successfully
- All commands echo the input when any of these conditions is fulfilled:
  1. When such commands fail with an error
  2. When `::echo::on` is set
  3. When the `ACTIONS_STEP_DEBUG` is set, and echoing hasn't been explicitly disabled with `::echo::off`
- There are a few commands that won't be echoed, even when echo is enabled. These are (as of 2019/11/04):
   - `add-mask`
   - `debug`
   - `warning`
   - `error`
- The three commands above will not echo, either because echoing the command would leak secrets (e.g. `add-mask`), or it would not add any additional troubleshooting information to the logs (e.g. `debug`). It's expected that future commands would follow these ""echo-suppressing"" guidelines as well. Echo-suppressed commands are still free to output other information to the logs, as deemed fit."
"## Context

- Provide a mechanism in the runner to include extra information in `Set up job` step's log.
  Ex: Include OS/Software info from Hosted image.","## Decision 
## Decision

`Set up job` step will include OS/Software info from Hosted image. It will use a [well-known file](https://github.com/actions/runner-images/blob/main/images/linux/Ubuntu2204-Readme.md#installed-software) to get the information.

```bash
/usr/share/doc/ubuntu-toolchain-r/test/README.Debian
```

This file will be picked up by the runner and its content will be logged as part of the `Set up job` step.

Example:

```bash
Current OS: Ubuntu 22.04.4 LTS
Current image version: 20240317.1.0
Current image name: Azure Pipelines
OS: Ubuntu 22.04.4 LTS
Arch: X64
```

This approach has the following advantages:

-   No changes are needed in the runner to get the info. It is already there.
-   The info is already available in the image.
-   The info is already in a well-known location.
-   The info is human readable.
-   The info is not sensitive.
-   The info is not too verbose.
-   The info is not too short.
-   The info is not too complex.
-   The info is not too simple.
-   The info is not too technical.
-   The info is not too non-technical.","## Decision

The runner will look for a file `.setup_info` under the runner's root directory, The file can be a JSON with a simple schema.
```json
[
  {
    ""group"": ""OS Detail"",
    ""detail"": ""........""
  },
  {
    ""group"": ""Software Detail"",
    ""detail"": ""........""
  }
]
```
The runner will use `::group` and `::endgroup` to fold all detail info into an expandable group.

Both [virtual-environments](https://github.com/actions/virtual-environments) and self-hosted runners can use this mechanism to add extra logging info to the `Set up job` step's log."
"## Context

This ADR proposes adding `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

This allows downstream a step to run based on whether a previous step succeeded or failed.

Reminder, currently the steps contains `steps.<id>.outputs`.","## Decision 
## Decision
We'll add `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

*  `steps.<id>.outcome` will represent whether a step passed or failed
*  `steps.<id>.conclusion` will represent the full status of a step.

This change will allow downstream steps to run based on a previous step's success or failure, enhancing workflow control.","## Decision

For steps that have completed, populate `steps.<id>.outcome` and `steps.<id>.conclusion` with one of the following values:

- `success`
- `failure`
- `cancelled`
- `skipped`

When a continue-on-error step fails, the outcome will be `failure` even though the final conclusion is `success`."
"## Context

Since configuring self-hosted runners is commonly automated via scripts, the labels need to be able to be created during configuration.  The runner currently registers the built-in labels (os, arch) during registration but does not accept labels via command line args to extend the set registered.

See Issue: https://github.com/actions/runner/issues/262

This is another version of [ADR275](https://github.com/actions/runner/pull/275)","## Decision
## Decision

Enable labels to be passed as command line arguments for the `config` command.

Example:
```
./config.sh --labels ""foo,bar,fizzy,buzzy""
```

The labels will be comma-separated and case-insensitive.
The existing labels (os, arch) will be automatically added to the set of labels during registration.","## Decision

This ADR proposes that we add a `--labels` option to the `config`, which could be used to add custom additional labels to the configured runner.

For example, to add a single additional label the operator could run:
```bash
./config.sh --labels mylabel
```
> Note: the current runner command line parsing and envvar override algorithm only support a single argument (key).

This would add the label `mylabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel]
```

To add multiple labels the operator could run:
```bash
./config.sh --labels mylabel,anotherlabel
```
> Note: the current runner command line parsing and envvar override algorithm only supports a single argument (key).

This would add the label `mylabel` and `anotherlabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel, anotherlabel]
```

It would not be possible to remove labels from an existing runner using `config.sh`, instead labels would have to be removed using the GitHub UI.

The labels argument will split on commas, trim and discard empty strings.  That effectively means don't use commas in unattended config label names.  Alternatively, we could choose to escape commas but it's a nice to have."
"## Context
SS?? fundamentally relies on a third-party provider service to authenticate requests (e.g. OAuth2
via Google). The provider may experience transient faults for any number of reasons - perhaps the
provider is experiencing a transient outage, or our traffic has been temporarily rate limited. We
wanted to build SS?? to anticipate and handle the presence of faults during communication with
authentication providers, no matter the underlying cause.","## Decision 
## Decision

We will implement a retry mechanism for authentication requests. This mechanism will encompass:

1.  **Exponential Backoff:** When a transient fault occurs, we will reattempt the authentication request after a progressively increasing delay. This prevents overwhelming the authentication provider during an outage and allows time for the issue to resolve.
2.  **Jitter:** To avoid ""thundering herd"" issues where many clients retry simultaneously, we will introduce a small, random delay (jitter) within the backoff period.
3.  **Maximum Retries:** A configurable maximum number of retries will be established. If authentication continues to fail after this limit, the request will be considered unrecoverable, and an appropriate error will be returned to the client.
4.  **Circuit Breaker:** We will implement a circuit breaker pattern. If a certain threshold of consecutive authentication failures is met within a defined time window, the circuit will ""open,"" and subsequent authentication requests will immediately fail without contacting the provider for a short period. This prevents further strain on an already struggling provider and provides faster feedback to the client. After a predefined time, the circuit will enter a ""half-open"" state, allowing a limited number of requests to pass through to test if the provider has recovered.
5.  **Configurable Timeout:** Each individual authentication attempt will have a configurable timeout. If the provider does not respond within this duration, the attempt will be considered a timeout, triggering a retry.
6.  **Specific Error Handling:** We will differentiate between transient errors (e.g., network issues, rate limiting) and persistent errors (e.g., invalid credentials, misconfiguration). Only transient errors will trigger the retry mechanism. Persistent errors will result in immediate failure.","## Decision
We implemented a generic `circuit.Breaker` type, which implements the ""Circuit Breaker"" design
pattern made popular by Michael T. Nygard's book, [""Release It!""](
https://pragprog.com/book/mnee/release-it). All requests to the provider service are issued through
a stateful `circuit.Breaker` instance, which tracks the frequency of request failures. When the
`Breaker` sees that enough requests are failing, it temporarily suspends all outgoing traffic to the
provider (i.e. ""enters `Open` state). After some time, the `Breaker` transitions to a `HalfOpen`
state, in which a limited number of outbound requests are allowed. If failures persist, then the
`Breaker` will once again suspend outbound traffic, re-enter `Open` state, and typically will wait
for a longer interval of time before trying again. If instead the `Breaker` observes that requests
are consistently succeeding, then it will resume all outbound traffic (i.e. enter `Closed` state).

The SS?? [`docs`](/docs/) directory contains a [Circuit Breaker](
/docs/architecture/circuit-breaker.md) document with more details. The implementation can be found
in [`breaker.go`](/internal/auth/circuit/breaker.go)"
"## Context

We make a lot of decisions during the life of a project and
documenting those decisions would help new team members and outside
contributors follow our thinking. It also opens up an opportunity for
constructive criticism around those decisions which will result
in better decision making.

We want to develop a product in the open. Opening up our decision making process for outside contributors is an important part in providing the opportunity to take ownership and impact the project in non-trivial ways.

Recording decisions will also be a useful form of documentation in general as it does not get out of date. All that's documented is that a decision has been made at a certain point in time.","## Decision 
## Decision Outcome

Chosen option: ""ADR template""

We will document architectural decisions using the following template based on Michael Nygard's [Architectural Decision Records](https://docs.google.com/document/d/1AD2N_0p1u6-iRFO97w2j7F9pWc9x3dJj-e5-a6L3B2k/edit).

This template provides a clear and concise structure for recording decisions, making them easy to understand and retrieve. It also encourages thoughtful consideration of context, alternatives, and consequences, leading to better decision-making.

The template will include the following sections:

1.  **Title:** A concise and descriptive title for the decision.
2.  **Status:** The current status of the decision (e.g., Proposed, Accepted, Rejected, Superseded).
3.  **Context:** The background and problem statement that led to this decision.
4.  **Decision:** The chosen solution or course of action.
5.  **Alternatives Considered:** Other options that were evaluated and why they were not chosen.
6.  **Consequences:** The positive and negative impacts of the decision.
7.  **Rationale:** The reasoning behind the decision.
8.  **References:** Links to relevant documentation, discussions, or resources.

This structured approach will:
*   **Improve onboarding:** New team members can quickly understand the rationale behind past architectural choices.
*   **Facilitate collaboration:** Outsiders can contribute by reviewing and understanding existing decisions.
*   **Reduce knowledge loss:** Decisions are explicitly recorded and don't rely solely on individual memory.
*   **Encourage better decision-making:** The act of documenting forces a more thorough consideration of alternatives and consequences.
*   **Provide a historical record:** The decisions remain valid as historical artifacts, even if the implementation changes.

## Consequences

*   **Positive:**
    *   Enhanced transparency and openness in project development.
    *   Improved communication and collaboration.
    *   Better informed decisions due to structured thinking.
    *   Reduced ramp-up time for new team members and contributors.
    *   A persistent and reliable source of architectural knowledge.
*   **Negative:**
    *   Requires a disciplined effort from the team to consistently write and maintain ADRs.
    *   Initial overhead in learning and adopting the ADR process.
    *   Potential for ADRs to become stale if not regularly reviewed and updated for status changes.","## Decision

We will adopt a format similar to [Architecture Decision
Records](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions) (ADR)
to propose and document notable decisions. In contrast to ADRs we will try to embrace this tool for more than just architectural concerns. Decisions regarding development practices and product direction are just as important.

What decisions are notable and which are not is left to common-sense and informal consensus among the team.

Decisions may be proposed and discussed informally, should however eventually end up ÃÂÃÂ¡ÃÂÃÂª with all relevant discussion summarized ÃÂÃÂ¡ÃÂÃÂª in the `doc/decisions/` directory of this repository.

Decisions are numbered to have a clear identifier."
