context,decision,predicted_decision
"## Context

- Proxy support is required for some enterprises and organizations to start using their own self-hosted runners
- While there is not a standard convention, many applications support setting proxies via the environment variables `http_proxy`, `https_proxy`, `no_proxy`, such as curl, wget, perl, python, docker, git, and R
  - Some of these applications use `HTTPS_PROXY` versus `https_proxy`, but most understand or primarily support the lowercase variant","## Decision 
We will add support for HTTP proxies in self-hosted runners by reading proxy configuration from standard environment variables.
This allows organizations that require all outbound traffic to go through a proxy to use our runners, and it follows a well-established convention used by many other command-line tools and libraries.
Specifically, the runner process will check for and use the following environment variables:
- `http_proxy`: The URL of the proxy to use for all HTTP requests.
- `https_proxy`: The URL of the proxy to use for all HTTPS requests.
- `no_proxy`: A comma-separated list of hostnames or domains that should bypass the proxy and be connected to directly.
To maximize compatibility, we will support both the lowercase (e.g., `http_proxy`) and uppercase (e.g., `HTTP_PROXY`) versions of these variables. If both are present, the lowercase variable will take precedence.","## Decision

We will update the Runner to use the conventional environment variables for proxies: `http_proxy`, `https_proxy`, and `no_proxy` if they are set.
These are described in detail below:
- `https_proxy` a proxy URL for all https traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `http_proxy` a proxy URL for all http traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `no_proxy` a comma-separated list of hosts that should not use the proxy. An optional port may be specified. For example:
  - `google.com`
  - `yahoo.com:443`
  - `google.com,bing.com`

We won't use `http_proxy` for https traffic when `https_proxy` is not set, this behavior lines up with any libcurl based tools (curl, git) and wget.
Otherwise, action authors and workflow users need to adjust to differences between the runner proxy convention, and tools used by their actions and scripts.  

Example:  
  Customer sets `http_proxy=http://127.0.0.1:8888` and configures the runner against `https://github.com/owner/repo`, with the `https_proxy` -> `http_proxy` fallback, the runner will connect to the server without any problem. However, if a user runs `git push` to `https://github.com/owner/repo`, `git` won't use the proxy since it requires `https_proxy` to be set for any https traffic.

> `golang`, `node.js`, and other dev tools from the Linux community use `http_proxy` for both http and https traffic based on my research.

A majority of our users are using Linux where these variables are commonly required to be set by various programs. By reading these values, we simplify the process for self-hosted runners to set up a proxy and expose it in a way users are already familiar with.

A password provided for a proxy will be masked in the logs.

We will support the lowercase and uppercase variants, with lowercase taking priority if both are set."
"## Context

Command echoing as a default behavior tends to clutter the user logs, so we want to swap to a system where users have to opt in to see this information.

Command outputs will still be echoed in the case there are any errors processing such commands. This is so the end user can have more context on why the command failed and help with troubleshooting.

Echo output in the user logs can be explicitly controlled by the new commands `::echo::on` and `::echo::off`. By default, echoing is enabled if `ACTIONS_STEP_DEBUG` secret is enabled, otherwise echoing is disabled.","## Decision 
We will disable command echoing by default to reduce log verbosity. Echoing will be enabled by default only when the `ACTIONS_STEP_DEBUG` secret is set to `true`.

Users can explicitly control this behavior within their workflows using two new commands: `::echo::on` and `::echo::off`. This allows for targeted echoing of specific commands or steps without enabling it for the entire job.

In the event of a command failure, the command output will always be echoed to the logs, regardless of the current echo setting. This ensures that users have sufficient context for troubleshooting failed steps. This change aims to make logs easier to read for successful runs while retaining full diagnostic information when errors occur.","## Decision
- The only commands that currently echo output are
  - `remove-matcher`
  - `add-matcher`
  - `add-path`
- These will no longer echo the command, if processed successfully
- All commands echo the input when any of these conditions is fulfilled:
  1. When such commands fail with an error
  2. When `::echo::on` is set
  3. When the `ACTIONS_STEP_DEBUG` is set, and echoing hasn't been explicitly disabled with `::echo::off`
- There are a few commands that won't be echoed, even when echo is enabled. These are (as of 2019/11/04):
   - `add-mask`
   - `debug`
   - `warning`
   - `error`
- The three commands above will not echo, either because echoing the command would leak secrets (e.g. `add-mask`), or it would not add any additional troubleshooting information to the logs (e.g. `debug`). It's expected that future commands would follow these ""echo-suppressing"" guidelines as well. Echo-suppressed commands are still free to output other information to the logs, as deemed fit."
"## Context

- Provide a mechanism in the runner to include extra information in `Set up job` step's log.
  Ex: Include OS/Software info from Hosted image.","## Decision 
We will introduce a script-based hook mechanism in the runner to allow for the inclusion of arbitrary information in the `Set up job` log.

This will be implemented as follows:
1.  A new directory will be established on the runner host at `/home/runner/run.sh.d`.
2.  During the `Set up job` step, after the initial setup information is printed, the runner will scan this directory for any executable files.
3.  The runner will execute each script found, in lexicographical order.
4.  The standard output of each script will be redirected to the job log, prefixed with the script's filename for clarity and context. Standard error will also be redirected to the job log to aid in debugging faulty scripts.

This approach provides a generic and extensible hook for runner image maintainers to inject environment-specific information into the job setup log without requiring any changes to the runner binary itself. It is simple, transparent, and empowers users to add any information they deem relevant to their specific environment.

For example, to log the OS release information as requested, a file named `/home/runner/run.sh.d/10_os_release.sh` could be created with `+x` permissions and the following content:

```bash
#!/bin/bash
echo ""OS Version Information:""
cat /etc/os-release
```

This would result in the contents of `/etc/os-release` being printed to the main job log during setup.","## Decision

The runner will look for a file `.setup_info` under the runner's root directory, The file can be a JSON with a simple schema.
```json
[
  {
    ""group"": ""OS Detail"",
    ""detail"": ""........""
  },
  {
    ""group"": ""Software Detail"",
    ""detail"": ""........""
  }
]
```
The runner will use `::group` and `::endgroup` to fold all detail info into an expandable group.

Both [virtual-environments](https://github.com/actions/virtual-environments) and self-hosted runners can use this mechanism to add extra logging info to the `Set up job` step's log."
"## Context

This ADR proposes adding `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

This allows downstream a step to run based on whether a previous step succeeded or failed.

Reminder, currently the steps contains `steps.<id>.outputs`.","## Decision
We will add `outcome` and `conclusion` fields to the `steps.<id>` context.

This will allow workflows to have conditional logic that depends on the success or failure of a specific, preceding step. Currently, a step's failure causes all subsequent steps to be skipped by default, but this change enables more granular control, such as running ""clean-up"" or notification steps only upon failure.

The new fields will be populated as follows:

*   `steps.<id>.conclusion`: The final status of the step. Will be one of `success`, `failure`, `cancelled`, or `skipped`.
*   `steps.<id>.outcome`: An alias for `steps.<id>.conclusion`. Both fields will contain the same value.

This functionality will be exposed via the standard `if` conditional on a step.

### Example Usage

```yaml
steps:
  - name: Build step
    id: build
    run: ./build.sh

  - name: Deploy on success
    if: steps.build.conclusion == 'success'
    run: ./deploy.sh

  - name: Notify on failure
    if: steps.build.conclusion == 'failure'
    run: ./notify-failure.sh
```","## Decision

For steps that have completed, populate `steps.<id>.outcome` and `steps.<id>.conclusion` with one of the following values:

- `success`
- `failure`
- `cancelled`
- `skipped`

When a continue-on-error step fails, the outcome will be `failure` even though the final conclusion is `success`."
"## Context

Since configuring self-hosted runners is commonly automated via scripts, the labels need to be able to be created during configuration.  The runner currently registers the built-in labels (os, arch) during registration but does not accept labels via command line args to extend the set registered.

See Issue: https://github.com/actions/runner/issues/262

This is another version of [ADR275](https://github.com/actions/runner/pull/275)","## Decision
We will add a new `--labels` command-line argument to `config.sh` and `config.cmd`.

This argument will accept a comma-separated list of strings, which will be registered as custom labels for the self-hosted runner. These labels will be added in addition to the default labels automatically applied by the runner (e.g., `self-hosted`, os, arch).

For example, to configure a runner with the labels `production` and `gpu`, a user would run:

```bash
./config.sh --url <REPOSITORY_URL> --token <RUNNER_TOKEN> --labels production,gpu
```

This allows for the programmatic and automated assignment of labels during the runner setup process, satisfying the core requirement of configuring runners via scripts without manual intervention in the UI. If the `--labels` argument is omitted, the runner will register with only the default built-in labels, maintaining backward compatibility.","## Decision

This ADR proposes that we add a `--labels` option to the `config`, which could be used to add custom additional labels to the configured runner.

For example, to add a single additional label the operator could run:
```bash
./config.sh --labels mylabel
```
> Note: the current runner command line parsing and envvar override algorithm only support a single argument (key).

This would add the label `mylabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel]
```

To add multiple labels the operator could run:
```bash
./config.sh --labels mylabel,anotherlabel
```
> Note: the current runner command line parsing and envvar override algorithm only supports a single argument (key).

This would add the label `mylabel` and `anotherlabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel, anotherlabel]
```

It would not be possible to remove labels from an existing runner using `config.sh`, instead labels would have to be removed using the GitHub UI.

The labels argument will split on commas, trim and discard empty strings.  That effectively means don't use commas in unattended config label names.  Alternatively, we could choose to escape commas but it's a nice to have."
"## Context
SS?? fundamentally relies on a third-party provider service to authenticate requests (e.g. OAuth2
via Google). The provider may experience transient faults for any number of reasons - perhaps the
provider is experiencing a transient outage, or our traffic has been temporarily rate limited. We
wanted to build SS?? to anticipate and handle the presence of faults during communication with
authentication providers, no matter the underlying cause.","## Decision 
We will implement a retry mechanism with exponential backoff and jitter for all requests to third-party authentication providers. This will make our service resilient to transient faults from the provider, such as temporary network issues, rate limiting, or brief outages.

The specific implementation will be as follows:
1.  When a request to a provider fails with a transient error (e.g., a 5xx server error, a timeout, or a 429 Too Many Requests), the service will not fail immediately.
2.  Instead, it will attempt to retry the request after a short delay.
3.  The delay will increase exponentially after each failed attempt. For example, the first retry might be after 100ms, the second after 200ms, the third after 400ms, and so on.
4.  Jitter (a small, random amount of time) will be added to each delay to prevent multiple instances of our service from retrying in a synchronized ""thundering herd"" pattern.
5.  We will configure a maximum number of retry attempts (e.g., 3 or 5). If all retries fail, the request will be considered failed, and an appropriate error response (e.g., 503 Service Unavailable) will be returned to the client.","## Decision
We implemented a generic `circuit.Breaker` type, which implements the ""Circuit Breaker"" design
pattern made popular by Michael T. Nygard's book, [""Release It!""](
https://pragprog.com/book/mnee/release-it). All requests to the provider service are issued through
a stateful `circuit.Breaker` instance, which tracks the frequency of request failures. When the
`Breaker` sees that enough requests are failing, it temporarily suspends all outgoing traffic to the
provider (i.e. ""enters `Open` state). After some time, the `Breaker` transitions to a `HalfOpen`
state, in which a limited number of outbound requests are allowed. If failures persist, then the
`Breaker` will once again suspend outbound traffic, re-enter `Open` state, and typically will wait
for a longer interval of time before trying again. If instead the `Breaker` observes that requests
are consistently succeeding, then it will resume all outbound traffic (i.e. enter `Closed` state).

The SS?? [`docs`](/docs/) directory contains a [Circuit Breaker](
/docs/architecture/circuit-breaker.md) document with more details. The implementation can be found
in [`breaker.go`](/internal/auth/circuit/breaker.go)"
"## Context

We make a lot of decisions during the life of a project and
documenting those decisions would help new team members and outside
contributors follow our thinking. It also opens up an opportunity for
constructive criticism around those decisions which will result
in better decision making.

We want to develop a product in the open. Opening up our decision making process for outside contributors is an important part in providing the opportunity to take ownership and impact the project in non-trivial ways.

Recording decisions will also be a useful form of documentation in general as it does not get out of date. All that's documented is that a decision has been made at a certain point in time.","## Decision 
We will use ""Architecture Decision Records"" (ADRs) to document any significant decisions that we make. By ""significant"" we mean any decision that has a non-trivial impact on the architecture, technical direction, or development process of the project.

Each decision will be recorded in a separate, sequentially-numbered markdown file stored in a dedicated directory within the project's source code repository.

This approach directly addresses our goals by:
- Creating a historical log that allows new team members and outside contributors to understand the rationale behind past decisions.
- Fostering transparency and enabling constructive criticism by making the decision-making process public and reviewable (e.g., through pull requests for new ADRs).
- Providing a durable form of documentation that captures the context at the time a decision was made. If a decision is later changed, a new ADR will be created to supersede the old one, preserving the historical record.","## Decision

We will adopt a format similar to [Architecture Decision
Records](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions) (ADR)
to propose and document notable decisions. In contrast to ADRs we will try to embrace this tool for more than just architectural concerns. Decisions regarding development practices and product direction are just as important.

What decisions are notable and which are not is left to common-sense and informal consensus among the team.

Decisions may be proposed and discussed informally, should however eventually end up ÃÂÃÂ¡ÃÂÃÂª with all relevant discussion summarized ÃÂÃÂ¡ÃÂÃÂª in the `doc/decisions/` directory of this repository.

Decisions are numbered to have a clear identifier."
"## Context

Extensions are defined by an EDN file accessed from decentralized storage. An URI schema allows to identify those files.","## Decision 
We will use a dedicated URI scheme, `arachne-ext:`, to uniquely identify and locate the EDN files that define extensions.

This URI scheme provides a standard, location-agnostic way to refer to an extension's definition, regardless of the underlying decentralized storage mechanism. The resolution of these URIs will be handled by a pluggable resolver system, allowing Arachne to support various storage backends.

The structure of the URI will be `arachne-ext:<storage-backend>:<backend-specific-identifier>`.

Some examples include:

-   **IPFS:** An extension definition stored on the InterPlanetary File System would be identified by its Content Identifier (CID).
    -   `arachne-ext:ipfs:QmXoW8...`
-   **Git:** An extension defined in a specific file within a Git repository at a particular commit.
    -   `arachne-ext:git:github.com/arachne-framework/some-ext.git?path=config/extension.edn&rev=a1b2c3d4`
-   **Dat:** An extension stored in a Dat archive.
    -   `arachne-ext:dat:1a2b3c...//path/to/extension.edn`

This approach satisfies several goals:
-   **Modularity:** Modules can declare dependencies on extensions using these stable, unique identifiers without being coupled to a specific storage location or retrieval mechanism.
-   **Decentralization:** The scheme is explicitly designed to support a variety of decentralized (and centralized, like git/http) storage protocols.
-   **Verifiability:** Using content-addressable identifiers (like IPFS CIDs or Git commit hashes) ensures that the URI refers to a specific, immutable version of the extension definition, which is crucial for reproducibility and security.","## Decision

URI follows ethereum URI schema as specified in [EIP 831](https://github.com/ethereum/EIPs/blob/master/EIPS/eip-831.md)


```
uri                     = ""ethereum:"" path
path                    = ""status:extension"" "":"" storage ""@"" id
storage                 = STRING (e.g. IPFS)
id                      = STRING (e.g. IPFS hash)
```

An example of an extension available on IPFS is: `ethereum:status:extension:ipfs@QmTeW79w7QQ6Npa3b1d5tANreCDxF2iDaAPsDvW6KtLmfB`"
"## Context

We want to launch our beta in Q2. This requires us to keep a tight scope and stay on the critical path.

Group chat is not as vital as 1-1 chat for the chat experience. It is also
likely not as useful for an MVP as public chat is, since this gives people a
chance to talk to strangers and it is open by default.

Whether group chats are in scope or not has been a recurring discussing and a
lot of effort has been wasted related to this.

There are currently a lot of outstanding regressions related to group chat: https://github.com/status-im/status-mobile/labels/group-chat Additionally, since group chats are private the encryption and security of those are generally harder than 1-1 and public chat.","## Decision 
Group chat functionality will be removed from the scope of the beta release.
This decision is made to ensure we can meet our Q2 beta launch goal by maintaining a tight scope and focusing on the critical path.
The rationale is as follows:
- **Priority:** 1-1 chat and public chat are more critical for a successful MVP.
- **Technical Debt:** There is a significant backlog of regressions related to group chat. Fixing these would divert essential resources from more critical features.
- **Complexity:** The encryption and security models for private group chats are inherently more complex and would introduce additional risk to the beta timeline.
- **Team Focus:** This provides a clear decision on a recurring topic, eliminating wasted effort in future discussions and allowing the team to focus on the core beta experience.

We will re-evaluate the inclusion of group chat after a successful beta launch.","## Decision

Disable group chat for beta and don't work on bugs related to it until after. See https://github.com/status-im/status-mobile/issues/3995

This ensures we can release beta without blockers, and then we can take some
time to fix group chats properly."
"## Context

Currently peers for messaging are hardcoded in the app. This means we can't
easily scale, as some of these nodes might fill up when we have more than N
active users.

Discovery v5 protocol (https://ideas.status.im/ideas/092-disc-v5-research,
https://github.com/fjl/p2p-drafts/blob/master/discv5-eip.md) allow us to
discover new peers from the app and scale server peers in our cluster
independently. This is vital for high availability/reliability and security.","## Decision 
We will implement the Discovery v5 protocol for peer discovery.
This will replace the current system of hardcoded peers.
By adopting a dynamic discovery mechanism, we can address the current scalability limitations.
This allows us to scale our cluster of server peers independently from application releases, which is critical for high availability, reliability, and security.","## Decision

- Use and enable Discovery v5 for all networks
- Do this before beta is released

This means we have capacity to achieve 5000+ DAU / 500 concurrent connection. It
seems unlikely we can do so with reliable messaging in the current setup.

Trade-off for this is:
- Uncertainty in introducing a new protocol leading to possible delays
- Possible increase in CPU/Network (we can disable protocol once peers are found though)"
"## Context

Idea [142-Wallet-Compatibility](https://ideas.status.im/ideas/142-wallet-compatibility/README) changes the way we generate keys starting from the 12 mnemonic words.

This change allows users to create a wallet in other apps and import the same address in Status using the 12 mnemonic words.","## Decision 
We will adopt the standard BIP44 derivation path (`m/44'/60'/0'/0/x`) for all new accounts generated from a mnemonic phrase.

To ensure backward compatibility and prevent existing users from losing access to their funds, the application will also continue to support and scan for accounts on the old, non-standard derivation path.

The key generation and recovery logic will be updated as follows:
1.  **New Wallet Creation:** Any new wallet created within Status will use the BIP44 standard derivation path.
2.  **Wallet Recovery/Import:** When a user imports an account using a 12-word mnemonic, Status will scan for accounts on *both* the new standard BIP44 path and the legacy path to ensure all of the user's funds are discovered and accessible.

This change makes Status wallets compatible with most other Ethereum wallets (e.g., MetaMask, Ledger, Trezor), allowing for seamless import and export of accounts using the same mnemonic phrase.","## Decision

* update the BIP39 seed generation to use the salt `""mnemonic""` instead of `""status-im""` following [BIP39](https://github.com/bitcoin/bips/blob/master/bip-0039.mediawiki#from-mnemonic-to-seed).

* update the master key generation using the constant `""Bitcoin seed""` instead of `""status-im""`, following [BIP32](https://github.com/bitcoin/bips/blob/master/bip-0032.mediawiki#master-key-generation).

* remove the use of the password in the salt during the BIP39 seed generation (password is not removed from the app in general, and it's still required to encrypt the keys on the device)."
"## Context

On the path to releasing a usable beta we've faced a variety of performance
issues:

- https://github.com/status-im/ideas/issues/55
- https://ideas.status.im/ideas/071-low-traffic
- https://ideas.status.im/ideas/076-smooth-ui
- https://ideas.status.im/ideas/083-energy-efficient

Some of these performance issues are related to the use of LES, especially on
Mainnet. Examples of problems include: slow/hot sync, disk filling up, bandwidth
usage, etc. This can partly be remedied by the use of CHT to speed up sync
(https://github.com/status-im/status-go/wiki/Updating-CHT-BloomTrie).

In order to simplify the problem, we decided earlier this year to not spend too
much time looking into performance improvements related to LES, instead focusing
our efforts on improving the performance on Whisper and in client-side code.

This also means we don't have a full picture of to what extent LES is a
performance bottleneck for the Status app. It is possible proper use of CHT,
slowing sync down, vary load depending on if you are on WiFi or not, etc, can
solve these problems. However, the consensus right now is that ULC is the more
promising route to take.

However, since ULC isn't ready yet, this means we are relying on Infura. This
is a bad idea from a decentralization and security point of view. This can be
partly remedied by allowing the user to run an upstream node. It is still a bad
trust model, relying on third-party Ethereum nodes, and we want to get away
from this as soon as possible.

With ULC it is possible to connect to more than one node, which increases
decentralization and security.","## Decision 
We will deprecate LES and focus our efforts on ULC as the main way to connect to the Ethereum network.

While this means we are relying on Infura in the interim, which is not ideal from a decentralization and security point of view, we believe this is the right tradeoff to make. The main reasons for this are:

1.  **Performance**. There are several known performance issues with LES that negatively impact the user experience of the Status app.
2.  **Focus**. By focusing on one light client implementation, we can move faster and provide a better experience.
3.  **Decentralization and security**. ULC allows connecting to more than one node, which is a better security model than relying on a single node. This is not the case with our current LES mode.

In the short term, we will accept the reliance on a centralized service like Infura as a necessary step to deliver a performant, usable application. All resources previously dedicated to LES maintenance and improvement will be redirected to the development and integration of ULC to ensure we can move to a more decentralized and secure model as quickly as possible.","## Decision

1. Rely on upstream nodes for beta. For the closed beta scheduled to be releases
Q2 we will provide two ways of accessing the Ethereum network:

- Upstream RPC with Infura (default)
- Custom upstream node (https://github.com/status-im/status-mobile/issues/3994)

From a decentralization point of view we need the latter before we can release
the beta.

2. ULC MVP. Additionally, as soon as beta is released, assess and start to
   introduce ULC as an experimental non-default mode in the app.
   
By doing this we also support the network, since it is still a very new
protocol. ULC requires trusted peers to operate, and right now trust is
established by config (list of trusted peers).

Initially we could hardcode these nodes, with option to add your own. Later on
we can have some form of distributed directory with a rating system. This also
likely requires merging ULC upstream, so we aren't the only ones running trusted
nodes.

3. LES track (optional). If we still have resources and there's interest,
optionally run a parallel track to clean up LES usage (update CHT, cluster) and
understand exact performance impact and viablity of running LES on
resource-constrained devices.

These three decisions balances the following trade-offs:

- get a usable beta released as soon as possible
- provide users with options to get minimal amount of decentralization
- pave the way for trustless usage by default (ULC/LES node)"
"## Context

We have some data that we don't want to appear in the logs (user passwords are
a good example). Currently, they are passed around as strings, that could be
printed out by mistake in a log entry (see https://github.com/status-im/status-mobile/issues/4053)","## Decision 
We will introduce a new data type, `SensitiveString`, to represent data that should not be logged or otherwise displayed in plain text.

This type will have the following characteristics:
1.  It will act as a wrapper around a standard `String` value.
2.  Its `toString` method (or equivalent `print-method` in Clojure) will be overridden to return a placeholder value like `""[REDACTED]""`. This ensures that any logging framework or accidental `print` statement will not leak the sensitive information by default.
3.  A specific, explicitly named function (e.g., `unsecure-value`) will be provided to extract the raw, underlying string. The name of this function is intentionally chosen to make developers think twice before using it, reinforcing the sensitive nature of the data.
4.  All parts of the application that handle sensitive data (such as passwords, API keys, and personal identifiable information) will be refactored to use the `SensitiveString` type instead of a raw `String`.","## Decision

To minimize the risk of leaking passwords through logs, we should not pass
passwords as strings in our codebase. We introduced a new type `MaskedData` in
`status-im.utils.security`.
update (16-Dec-2022) `status-im.utils.security` is now moved over to `utils.security.core` 

We use `(security/mask-data <data to hide>` to wrap sensitive data into this
type and then use `(security/unmask <masked-data>)` to get the plaintext back.

It is important to keep that sensitive data masked as much as possible, until
you need the plaintext to pass to the extenral APIs.

Example:
```clojure
(println (security/mask-data ""my-plaintext-password"")) ;; Outputs ""******""
(println (security/unmask (security/mask-data ""my-plaintext-password""))) ;; Outputs ""my-plaintext-password""
```"
"## Context

Originally, we supported 3rd party status extensions in form of javascript jailed execution environment (eq Jail) + small js library exposing chat commands API to js code.

While neat in theory, it has some serious downsides:

- Design of the API was quite poor, preferring mutable semantics over stateless API leveraging strength of the host application (cljs/re-frame).
  As a result of that, more dynamic/state requiring things (like the live tx detail in `/send` command messages) were very hard to do,
  so instead of ""eating our own dogfood"", we decided to side-step the API and implement such things as hard-coded logic in the app, while partly
  retaining the js code for ""easier"" things (like parameter declaration).
  Needles to say, such efforts produced code of very poor quality, riddling our app with hard-coded ""magic"" everywhere in the codebase, completely
  defeating the point of ""dogfooding"" while still requiring more effort and being much more error prone (no way to unit test jail logic) because 
  of the need to asynchronously communicate with jail for leftover logic in command messages (the parts not hardcoded in app).
  
- We were in a state where there was not even one command defined completely in jail, with all of them requiring custom hardcoded logic in app to
  actually work.
  Due to numerous changes and rush to get things working, half of the API was obsolete and was not working/working differently then described in
  the API documentation.
  
- We are quite tight stretched regarding performance and the Jail didn't particularly help with that - whenever some command message was defined in
  Jail, it required constant RN Bridge ""ping-pong"" whenever sending the message or receiving the message, eating more resources + breaking otherwise
  quite simple logic into harder to reason asynchronous call chains (execute method defined in Jail, wait for the result, execute next method in Jail...).
  
- Till now, there was no real interest in 3rd party bots anyway - the only ""real"" DAPPs submitted to status were ""normal"" DAPPs utilising just the `web3.js`
  API and built on top of regular web technologies, so they could be ran in any Ethereum client like Metamask or Mist, besides Status.
  
- There is a very promising new concept of extensions (project pluto), which will enable to extend status with much nicer and declarative extension
  definitions.
  Such extensions will not be able to only hook-in into the command messages logic, but also other application (host) hooks, like wallet assets/collectibles,
  chat contacts, etc.","## Decision 
We will deprecate and remove the legacy chat command extension system, including the Javascript ""Jail"" execution environment and its associated API.

All existing chat commands that partially relied on this system will be fully reimplemented as first-class components within the core ClojureScript application.

This change entails:
- Removing the jailed Javascript execution environment and all related bridge communication logic.
- Eliminating the chat commands API library that was exposed to the jail.
- Refactoring existing commands to be pure ClojureScript/re-frame code, removing the complex, asynchronous, and error-prone mix of hard-coded logic and jail communication.
- This will simplify the codebase, remove ""magic"" behavior, improve performance by eliminating RN Bridge overhead, and make command logic fully testable within our existing testing framework.

Future extensibility will be addressed by the new, more comprehensive extension system (""Project Pluto""), which offers a superior, declarative approach and broader integration capabilities beyond just chat commands. This decision allows us to stop investing in a failed approach and focus our efforts on the more promising future solution.","## Decision

In the light of points above, we decided to remove Jail and `Status.js` API from the application and re-work command messages in set of nicely
encapsulated app level protocols, so command related logic will be defined in one place, commands will be able to leverage strength of our platform
and development of any new functionality related to them will be much faster and more pleasant. 
We will address the 3rd party code issue separately by extensions."
"## Context

The whitepaper describes Tribute to Talk (TtT) as an economics-based anti-spam filter for receiving messages and ""cold"" contact requests from user. Stakeholders would stake a minimum amount of SNT that another Status stakeholder must deposit in order to contact him directly.
The whitepaper also proposes that the deposit is only forfeited to the recipient if he replies.","## Decision 
We will implement the ""Tribute to Talk"" (TtT) feature as an economic anti-spam mechanism. A user (the ""Recipient"") can define a minimum amount of SNT that another user (the ""Sender"") must deposit to send them an initial contact request. The Sender's deposit will be held in escrow and is only forfeited to the Recipient if the Recipient replies to the initial message. If the Recipient does not reply, the deposit is returned in full to the Sender. This ensures that the tribute serves as an incentive for engagement, not just a barrier to contact.","## Decision

Considering:
- the absence of efficient ways to perform anonymous transactions (zk-snarks could be used in the future for that)
- the impossibility to prove that a recipient has made an actual reply and not some kind of automated reply (captcha solution was proposed, but wouldn't be practical until we can use a solution such as swarm feeds that allow users to make free updates to their captcha without on-chain transactions)
- the limited time to develop the feature

We opted for a solution that:
- doesn't establish a direct correlation between the tribute payment and an on-chain transaction, so it
- uses regular transactions for tributes payment, giving users plausible deniability about the nature of the payment
- doesn't store tribute information on-chain"
"## Context:

Currently, there is only a single team lead in the mobile development team, and after a meeting with the design team, it has been identified that the mobile app lacks polishness. One of the main issues identified is a lack of oversight in certain areas. To address this problem, it has been decided to create an additional role within the team. For each section of the mobile app (communities, syncing & onboarding, activity center & shell, wallet, messaging), a person will be selected to fulfill the responsibilities outlined below.","## Decision 
We will introduce a new role of ""Area Owner"" within the mobile development team to improve oversight and product polish.
One developer will be designated as the Area Owner for each of the following key sections of the mobile application:
- Communities
- Syncing & Onboarding
- Activity Center & Shell
- Wallet
- Messaging

The primary responsibilities of an Area Owner will be:
- Ensuring the overall quality, polish, and user experience within their designated area.
- Acting as the primary point of contact for the design team regarding their section.
- Conducting final reviews of UI/UX-related changes and pull requests for their section before they are merged.
- Championing and enforcing design system consistency and best practices within their area.
- Being the accountable party for the visual and interactive integrity of their section.

This role is not a people management position; the existing team lead remains the sole manager. Area Owners are individual contributors with an expanded scope of responsibility and oversight.","## Decision

The decision is to create an additional role within the mobile development team for each section. The individuals selected for these roles will have the following responsibilities:

- Ensure GitHub issues are created for new features/designs of the section.
- Ensure issues are adequately described and linked as best as possible.
- Ensure issues have a grooming session where other developers can provide their feedback before working on the set of issues.
- Ensure all relevant parties are invited, such as designers, QA, Product Owner, leads, etc., as needed (including the designer who created the feature).
- Ensure there is consensus among the developers working on the section about the decided strategy approach. Ideally, this consensus should be documented.
- Ensure UI quality by organizing designer reviews and guaranteeing pixel perfection.
- Ensure overall implementation is satisfactory based on the predefined requirements.
- Ensure alignment between desktop, web, and mobile versions for the respective section in collaboration with the mobile developers and design team.
- Act as a point of contact for the design team with respect to the section.
- Ensure that someone goes through the designs once they are created with the respective designer.
- Assist the design team with technical feasibility analysis and address any product concerns.
- Facilitate the growth of the next team member into the role.

The people identified for each sections are as follow:

- Messaging @flexsurfer, followed by @alwx
- Syncing & Onboarding @siddarthkay
- Communities @ilmotta, followed by @ajayesivan
- Activity Center & Shell @J-Son89, followed by @Parveshdhull
- Wallet (once the vertical team is created) @J-Son89, followed by @briansztamfater

This will be a rotating post, every 4 months it will go to the next in line.

The wallet team might have longer times for rotation, as stability might be more important. That's still to be decided.

# Follow-up Actions

- Find suitable next in line for Messaging, Onboarding, Communities"
