context,decision,predicted_decision
## Context,"I'm ready to help create an Architecture Decision Record (ADR) for Arachne.

However, I notice that the **Context** section you've provided appears to be empty or incomplete. 

To generate a proper ADR following Arachne's decision-making framework, I'll need you to provide:

1. **The Problem/Question** - What architectural decision needs to be made?
2. **Background Context** - What circumstances, constraints, or requirements are driving this decision?
3. **Alternatives Considered** - What are the different approaches being evaluated?
4. **Any relevant constraints or goals** - How does this relate to Arachne's core principles (modularity, transparency, configurability, etc.)?

Could you please provide the context for the decision you'd like to record? Once you do, I'll create a well-structured ADR following the Arachne format and workflow you've outlined.","## Decision

1. npm package: ""Experimental"" components, as defined by the component lifecycle, should not be part of semantically versioned npm package for `@primer/react`.

2. npm package: Each experimental component should be independently published and versioned with semver. Breaking changes should be tagged as major versions. Example: `@github/experimental-react-commentbox`

3. The code for experimental components should live in a new repository, example: [github/react-experimental](https://github.com/github/react-experimental) and published as individual packages as suggested in point 2.

This will help in sharing experimental components between the monolith and projects outside of monolith. The ownership and responsibility of maintenance will be shared by multiple teams (including primer)."
"## Context

Our testing infrastructure consists of Jest ""unit"" tests and automatic Chromatic visual testing. Both of these are super useful but we have been experiencing a few setbacks.
Unofficially we test more complex interactive scenarios using our storybooks setup.

1. Repeated markup in storybooks and jest tests - Since there is not automation of interaction in storybooks, we tend to test them out manually in stories and then transfer to jest. This results in us constructing similar test case scenarios in storybooks and in tests.

2. Debugging complex jest tests - There is no visual aspect to jest tests. Mostly everything is CLI based. This makes it hard to debug broken tests. Visibility into these tests is also low for people who want to enhance them.","## Decision

We will adopt Playwright as our end-to-end testing framework to complement our existing Jest unit tests and Chromatic visual testing.

**Rationale:**

1. **Single Source of Truth for Interactions** - Playwright tests will serve as the authoritative source for complex interactive scenarios, eliminating the need to manually recreate test cases across storybooks and Jest. We can reference Playwright tests from our storybook documentation.

2. **Visual Debugging** - Playwright provides native support for visual debugging, screenshots, videos, and trace files that make it significantly easier to understand what went wrong in a failing test compared to Jest's CLI output.

3. **Complementary Testing Strategy** - This creates a clear separation of concerns:
   - **Jest**: Unit tests for individual components and utilities
   - **Playwright**: End-to-end tests for complex user interactions and workflows
   - **Chromatic**: Visual regression testing across components
   - **Storybooks**: Interactive documentation and manual exploration

4. **Improved Maintainability** - Playwright tests are more readable and maintainable than Jest DOM tests for complex interactions, with better support for waiting for elements and handling async operations.

5. **Lower Barrier to Entry** - The visual nature of Playwright tests with built-in debugging tools makes it easier for team members to understand, enhance, and troubleshoot tests without deep Jest expertise.

**Implementation Approach:**
- Start with critical user workflows
- Use Playwright's built-in tools (Inspector, Trace Viewer) for debugging
- Maintain existing Jest and Chromatic testing
- Document test organization and standards in ADR follow-up","## Decisions

Going forward, we can use [storybook's play functions](https://storybook.js.org/docs/react/writing-stories/play-function) to write interaction tests for our components. Here's a document that describes [how to add and run these tests](../storybook-tests.md).
Guidelines to make this easier -

1. Create a new storybook file for your components and call them ""interactions"". Inside these files, we can import the stories from ""examples"" or ""fixtures"" and tack on play functions to them. This will create duplicate stories but with the added benefit of the tests appearing in the interactions add-on tab. This tab will let you step through your tests step by step, increasing visibility and debuggability.

2. Port complex jest tests onto interactive tests. This is up to developer discretion. My recommendation is to have basic ""unit"" tests like component existence and axe tests in jest. Anything that can benefit from a visual aspect to it can be moved to interaction tests.

3. Interaction tests are not perfect. Some aspects like mocking can be challenging and we will find solutions to these as when the need arises."
"## Context

> tl;dr
>
> We have workspaces within the project but no official way of connecting them or managing dependencies from the top-level. Similarly, scripts that grow in size or complexity have no dedicated home or ability to manage dependencies outside of the top-level workspace.

The `primer/react` repo is composed of several workspaces that use `npm` to manage dependencies. In order to install these dependencies, a contributor needs to visit each directory and run `npm install`. The project also has a convenience script for this task, invoked through `npm run setup`, that goes through this process for contributors.

These distinct workspaces may sometimes depend on each other. For example, the `docs` workspace depends on the `@primer/react` package which is defined at the top-level of the project. Similarly, examples in the `examples/*` folders may also depend on `@primer/react`. Currently these dependencies are expressed either through relative paths, file dependencies in `package.json`, or symlinks through `npm link`.

There is also a collection of scripts under the `script` directory that exist in the project that involve varying levels of complexity and depth.","## Decision
We will adopt **npm workspaces** as the official mechanism for managing dependencies and connecting workspaces within the `primer/react` project.

### Rationale

1. **Unified Dependency Management**: npm workspaces provide a native, first-class way to manage multiple interconnected packages within a single repository, eliminating the need for manual `npm install` invocations in each directory.

2. **Transparent Dependency Resolution**: By declaring workspace dependencies explicitly in a root `package.json`, we make the dependency graph transparent and introspectable—aligning with Arachne's goals of clarity and understanding why the application behaves as it does.

3. **Consistency with Community Standards**: npm workspaces are the native npm solution for monorepo management, reducing cognitive load for contributors familiar with modern Node.js tooling.

4. **Scalability for Scripts**: The workspace structure provides a natural home for complex scripts, allowing them to have their own `package.json` with dedicated dependencies rather than cluttering the top-level workspace.

5. **Elimination of Workarounds**: This replaces ad-hoc solutions (relative paths, file dependencies, `npm link`) with a single, declarative approach.

### Implementation

- Define all workspaces (including `docs`, `examples/*`, and a new `scripts` workspace) in the root `package.json`
- Express inter-workspace dependencies using workspace protocol references (`workspace:*`)
- Update the `npm run setup` script to leverage npm's native workspace installation capabilities
- Migrate complex scripts into a dedicated `scripts` workspace with its own dependency management","## Decision

Setup the project to use [`npm` workspaces](https://docs.npmjs.com/cli/v7/using-npm/workspaces). This will require changing the project to have a top-level `package.json` file which will use `workspaces` to reference child workspaces. The layout for the project would then be:

```
- root
  # Root package.json, defines workspaces
  - package.json

  # Workspaces
  - docs
  - packages
    - react
    - *
  - examples
    - nextjs
    - consumer-test
    - *

  # Top-level scripts
  - script

  # Testing & Development
  - .storybook
  - .playwright

  # Repo config
  - .github
  - .vscode
```

The following items will be installed and ran at the root-level:

- Linting
  - `eslint`
  - `markdownlint`
- Testing
  - Jest
  - Playwright
- Development
  - Storybook
- Type checking
  - TypeScript

Certain configuration items, like for TypeScript or Babel, may need configuration defined at the top-level and extended by child workspaces.

The current `@primer/react` package will move to the `packages/react` package. Workspaces that depend on `@primer/react` should reference the version of that package."
"## Context

Currently all files live under the `src` directory. In the `npm` package for `@primer/react`, we specify the following export pattern:

```json5
{
  exports: {
    // ...
    './lib-esm/*': {
      import: [
        // ...
      ],
      require: [
        // ...
      ],
    },
  },
}
```

This pattern, along with our Rollup setup, opts-in files and folders under the `src` directory into the public API of the package. This means that certain parts of the codebase which aren't intended to be used outside of `@primer/react` are considered part of its public API and can be imported and used by consumers.","## Decision

We will restructure the `@primer/react` package to separate public and internal code by moving files into distinct directories:

1. **Public API**: Keep intentionally public components and utilities in `src/` (or a dedicated `src/public/` subdirectory)
2. **Internal code**: Move internal utilities, helpers, and implementation details into `src/internal/` 

We will update the export patterns in `package.json` to explicitly whitelist only the public API:

```json5
{
  exports: {
    '.': './lib-esm/index.js',
    './Button': './lib-esm/Button/index.js',
    // ... other intentional public exports
    // Explicitly exclude './lib-esm/internal/*'
  },
}
```

This approach provides:
- **Clear intent**: Developers can immediately see what is public vs. internal by directory structure
- **Controlled API surface**: Only explicitly exported modules are part of the public contract
- **Protection**: Internal code can be refactored without breaking semver guarantees
- **Documentation**: The directory structure serves as self-documenting API guidance

We will establish guidelines for what belongs in each category and document this structure in the contributing guide.","## Decision

Adopt a convention in Primer React where internal modules live in the `src/internal` folder. This folder which would include all components, hooks, and other modules which are not intended for usage outside of the project. Files within `src/internal` may be grouped by area, such as `src/internal/components`, `src/internal/hooks`, etc.

In the `""exports""` field of our `npm` package, we can then add the following pattern:

```json5
{
  exports: {
    // ...
    './lib-esm/internal/*': null,
  },
}
```

This pattern would remove any files and folders within `src/internal` from the public API of the `npm` package. This pattern is inspired by [this section](https://nodejs.org/api/packages.html#package-entry-points) from Node.js, specifically this example:

```json
{
  ""name"": ""my-package"",
  ""exports"": {
    ""."": ""./lib/index.js"",
    ""./feature/*.js"": ""./feature/*.js"",
    ""./feature/internal/*"": null
  }
}
```"
"## Context

Reasons for change: Performance, utilise css variables

The main reason for changing our styling architecture is to remove performance issues for applications:

Relevant parts from [primer/discussions#1928](https://github.com/github/primer/discussions/1928#reasons)(Hubbers only link):

1. Initial page loads take longer

   Because styles are injected during runtime, we can not parallelize this work. The page is un-styled till the javascript bundle is
   downloaded and processed. The processing time is longer on slower devices.

   Benchmarks:

   i. Lab benchmarks: rendering a page with 1000 components
   runtime injection of css: 242ms
   static .css files: 96ms (60% faster)

   ii. Application benchmarks: render times for repo directory (>1000 files, [gh/gh#241090](https://github.com/github/github/pull/241090))
   with primer/react Box: 3800ms
   with custom css: 3076ms (20% faster)

2. Slow server side rendering

   Some applications are able to make up for slower initial render times by collecting styles on the server first. In the correct stack, collecting styles requires rendering the app twice before we can ship any html to the user.

   benchmarks: in the issues-app experiment, collecting styles on the server contributed to + 20% of rendering time (450ms on top of 1900ms)

3. Style updates are expensive

   The slowest part of the current stack is updating styles based on props or state. Big changes take linearly longer, worse on slower devices.

   Benchmarks:

   i. Lab benchmarks: updating a page with 1000 components, static runtime css vs. dynamic runtime css (thanks @mattcosta7 for these!)

   re-rendering components with fixed styles on runtime: 242ms
   re-rendering components with dynamic styles on runtime: 441ms (55% slower)

   ii. Application benchmarks: opting out of IconButton for PR diff view (>500 files, [gh/gh#243269](https://github.com/github/github/pull/243269))

   dynamic styles with sx prop: 400ms
   dynamic styles with .css files: 165ms (60% faster)

The other reasons for change are to utilise css variables for theming and improve the guardrails of consuming primer/primitives","## Decision

We will migrate Primer's styling architecture from runtime CSS-in-JS injection to static CSS files with CSS custom properties (variables) for dynamic theming and styling.

### Rationale

This decision addresses critical performance bottlenecks in the current architecture:

1. **Initial page load performance**: Static CSS files can be downloaded and parsed in parallel with JavaScript, eliminating the 60% render time penalty (242ms → 96ms) currently incurred by runtime style injection.

2. **Server-side rendering efficiency**: Eliminating the need to render applications twice to collect styles removes the ~20% performance overhead (450ms additional time) currently required for SSR style collection.

3. **Dynamic style updates**: Shifting from runtime style generation to CSS variables for dynamic values eliminates the 55% performance penalty (242ms → 441ms) incurred when updating styles based on props or state changes.

4. **Improved developer experience**: CSS variables provide better guardrails for theming and consuming Primer primitives, making the styling system more predictable and easier to reason about.

### Implementation

- Build static CSS files during the build process rather than at runtime
- Use CSS custom properties (variables) for values that need to be dynamic (theme colors, breakpoints, etc.)
- Update components to reference CSS variables instead of computing styles at runtime
- Maintain the same visual and behavioral outcomes while improving performance across all measured scenarios

This approach trades the flexibility of fully dynamic runtime styling for substantial, measurable performance gains across initial load, SSR, and update scenarios.","## Decisions

1. Manually refactor styles to css files + css modules

   Use css variables from primer/primitives for inexpensive theming support, especially with server side rendering

2. Use css modules with hash

   By importing styles in the component, we can create an explicit dependency between the two. This enables applications using primer to have control over bundling and delivery.

   To begin with, we will ship a single css bundle that can be imported in the application. (example: `import '@primer/react/styles.css'`). When needed, we have the option to delegate bundling of css files to the application (they can be split by page or bundled as a common chunk for all react pages to share)

3. Keep styled-components underneath for supporting sx prop.

   Keep backward compatibility, we might change this in the future

Code example:

```jsx
import clsx from 'clsx'
import classNames from './ActionList.module.css'

const Button = ({className, sx, ...props}}) => {
  return (
    <Box
      as=""button""
      sx={sx}
      // it's important to pass both internal and props.className to the element
      className={clsx(classNames.ActionList, className)}
      {...props}
    >
    </Box>
  )
}
```"
"## Context

> **Note**
> This ADR supercedes [`ADR 009`](./adr-009-interaction-tests.md)

We author tests using a combination of Jest and Playwright. Typically, Jest is
used for unit and integration tests and Playwright is used for Visual Regression
Tests against our Storybook.

In `ADR 009`, we proposed using Storybook's [`play`
functions](https://storybook.js.org/docs/react/writing-stories/play-function) as
the recommended way to author tests that require tests based on user
interactions. In this ADR, we would like to revisit this decision.","## Decision

We will discontinue the use of Storybook `play` functions as our primary mechanism for authoring interaction tests. Instead, we will use Playwright for all interaction testing, alongside Jest for unit and integration tests.

### Rationale

The `play` function approach introduced complexity in our testing strategy without sufficient benefits:
- It created a dual testing paradigm that was difficult to maintain
- `play` functions are tightly coupled to Storybook, reducing test portability
- The testing experience and tooling maturity of Playwright exceeds that of `play` functions
- Consolidating on Playwright provides better debugging capabilities and clearer test organization

### Implementation

- Existing `play` function tests should be migrated to Playwright equivalents
- New interaction tests should be authored using Playwright
- Storybook will continue to be used for component documentation and Visual Regression Testing
- Jest remains the primary tool for unit and integration tests

### Testing Strategy Summary

| Test Type | Tool |
|-----------|------|
| Unit Tests | Jest |
| Integration Tests | Jest |
| Interaction Tests | Playwright |
| Visual Regression Tests | Playwright + Storybook |

This decision supersedes [ADR 009](./adr-009-interaction-tests.md), which previously recommended using Storybook `play` functions for interaction testing.","## Decision

For tests involving interaction, use Playwright to visit a storybook story and
interact with the component directly. This will allow for easy integration with
Visual Regression Testing and our automated accessibility testing (through axe).
In order to perform interactions, use [actions from
Playwright](https://playwright.dev/docs/input)."
"## Context

There are situations where a component prop can support a value or a ""responsive
value"" that results in the value changing depending on the viewport size. For
example:

```tsx
// Value
<Stack gap=""condensed"" />

// Responsive value
<Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' />
```

Typically, a responsive value will support all of our named breakpoints: narrow,
regular, and wide. Authors can use a hook called `useResponsiveValue` to support
resolving the value of a prop based on the current viewport size. The
implementation of this hook uses [`matchMedia`](https://developer.mozilla.org/en-US/docs/Web/API/Window/matchMedia)
which, unfortunately, has a downside: the value of a prop may shift when the
component is server-side rendered. If the prop is used for styles or layout, then this will lead to a layout shift
when the component hydrates and the viewport size is different than the fallback
size on the server.

As a result, we would like to offer a paved path for providing responsive props
in a way tha twill not lead to layout shift during server-side rendering.","## Decision

We will introduce a new pattern for handling responsive values in server-side rendered components that prevents layout shift during hydration.

### Approach

1. **Server-side rendering safety**: When a component receives a responsive value object (e.g., `{ narrow: 'condensed', regular: 'normal', wide: 'spacious' }`), it will render all possible values as CSS custom properties (CSS variables) on the component element during server-side rendering.

2. **CSS-based resolution**: Instead of using JavaScript and `matchMedia` to determine which value to use, we will use CSS media queries to select the appropriate value from the custom properties. This ensures the correct value is applied immediately upon hydration without any shift.

3. **Hydration-safe hook**: We will update `useResponsiveValue` to:
   - Detect when running in a server-side rendering context and return a default/fallback value
   - On the client, verify that CSS media queries have resolved the value correctly before applying any JavaScript-based overrides
   - Skip re-computation if the value has already been correctly set via CSS

4. **Implementation pattern**: Component authors will:
   - Accept responsive value props in their component signature
   - Pass responsive values to a utility that generates both the CSS variables and media query rules
   - Use `useResponsiveValue` only as a progressive enhancement for dynamic scenarios

### Rationale

This approach:
- Eliminates layout shift by ensuring the correct responsive value is available before hydration completes
- Leverages CSS media queries, which are inherently viewport-aware and don't require JavaScript
- Maintains backward compatibility with existing single-value props
- Provides a clear, documented pattern for component authors to follow","## Decision

Authors should use data attributes to bridge between responsive values in
JavaScript and the corresponding styles in CSS. Authors should avoid using
JavaScript-driven mechanisms for controlling responsive values in order to
prevent layout shift during SSR.

For example, consider a `Stack` component that has a `gap` prop. This prop can
receive a plain value or one that is a responsive value. To support this,
authors should use the following patterns:

```tsx
type GapScale = 'none' | 'condensed' | 'normal' | 'spacious'

type StackProps = React.PropsWithChildren<{
  // Responsive props should be a union of the value of the prop plus
  // `ResponsiveValue` over that value
  gap?: GapScale | ResponsiveValue<GapScale>
}>

function Stack({children, gap}: StackProps) {
  // The `getResponsiveAttributes` helper is useful for adding the corresponding
  // `data-*` attributes to the container for the compnoent.
  //
  // In this case, it will add `data-gap` and `data-gap-{breakpoint}` attributes
  // with the corresponding value set
  return <StyledStack {...getResponsiveAttributes('gap', gap)}>{children}</StyledStack>
}

const StyledStack = styled.div`
  &[data-gap='none'],
  &[data-gap-narrow='none'] {
    /* ... */
  }

  &[data-gap='condensed'],
  &[data-gap-narrow='condensed'] {
    /* ... */
  }

  /* ... */

  // @custom-media --viewportRange-regular
  @media (min-width: 768px) {
    &[data-gap-regular='none'] {
      /* ... */
    }

    &[data-gap-regular='condensed'] {
      /* ... */
    }

    /* ... */
  }

  // @custom-media --viewportRange-wide
  @media (min-width: 1400px) {
    &[data-gap-wide='none'] {
      /* ... */
    }

    &[data-gap-wide='condensed'] {
      /* ... */
    }

    /* ... */
  }
`
```

By default, this approach uses the following conventions:

- Props which may have responsive values should have a value that is
  serializable, ideally as a `string` or `boolean`
- Props will be provided on the component as a data attribute, using the format:
  `data-{propName}`
- For responsive values, the breakpoint name will be appended to the data
  attribute name specified above. For example: `data-{propName}-{breakpoint}`

Data attributes will act as a bridge between JavaScript and CSS. In CSS, authors
should use these data attributes to apply styles based on the value of the
attribute per-breakpoint.

> [!NOTE]
> There is a utility named `getResponsiveAttributes` that can be used to generate
> the corresponding `data-*` attributes for the props which may have responsive
> values."
"## Context

There are times when a prop is deprecated in favor of a more accessible API or a more flexible prop that can support a wider range of values. In these cases, we want to provide a clear path for authors to migrate from the deprecated prop to the new API.

For
example:

```tsx
// old API
<ActionList>
  <ActionList.Group title=""Group title"">
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```

```tsx
// new API
<ActionList>
  <ActionList.Group>
    <ActionList.GroupHeading as=""h2"">Group title</ActionList.GroupHeading>
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```","## Decision

When deprecating a prop in favor of a new API, we will:

1. **Maintain backward compatibility** by continuing to support the deprecated prop alongside the new API during a deprecation period (typically 2-3 major versions).

2. **Provide clear console warnings** that trigger when the deprecated prop is used, informing developers:
   - What prop is deprecated
   - Why it was deprecated
   - What the new recommended API is
   - A link to migration documentation

3. **Document the migration path** in our changelog and migration guides, including:
   - Side-by-side examples of old vs new API
   - Clear explanation of benefits of the new approach
   - Step-by-step migration instructions
   - Rationale for the change

4. **Use a consistent deprecation format** across all components to help authors recognize and understand deprecation warnings quickly.

5. **Remove deprecated props only in major version releases**, never in minor or patch versions, giving users adequate time to migrate.

6. **Prioritize deprecations that improve accessibility, flexibility, or developer experience**, ensuring the new API genuinely serves users better.

This approach balances our commitment to API evolution and improvement with respect for existing implementations, allowing authors a clear, well-supported migration path while maintaining application stability during the transition period.","## Decision

1. Add the `@deprecated` TS notice, if possible, to the corresponding type
2. Mark the prop as deprecated in the component's documentation
3. Add an eslint rule or extend an existing one to warn against using the deprecated prop
4. Update the `primer/react` eslint plugin at github/github and evaluate the impact of the deprecation
5. If the change is minimal and safe, proceed with the auto fix of the eslint rule and create PRs by codeowners
6. If the change is large, add an eslint disable to each instance of the deprecated prop at github/github and make sure they show up on the accessibility score cards so that we can track the usage of the deprecated prop
7. Enable the eslint rule afterwards in github/github so that the new instances of the deprecated prop are heavily discouraged"
"## Context

- Proxy support is required for some enterprises and organizations to start using their own self-hosted runners
- While there is not a standard convention, many applications support setting proxies via the environment variables `http_proxy`, `https_proxy`, `no_proxy`, such as curl, wget, perl, python, docker, git, and R
  - Some of these applications use `HTTPS_PROXY` versus `https_proxy`, but most understand or primarily support the lowercase variant","## Decision

Arachne will support proxy configuration through standard environment variables following widely-adopted conventions used by curl, wget, perl, python, docker, git, and R.

Specifically, Arachne will recognize and respect the following environment variables (in lowercase, as the most widely supported convention):
- `http_proxy` - for HTTP traffic
- `https_proxy` - for HTTPS traffic
- `no_proxy` - for hosts/domains that should bypass the proxy

**Rationale:**
1. **Consistency**: Using standard environment variables aligns with established conventions across many popular tools and frameworks, reducing cognitive load for users already familiar with these patterns.
2. **Enterprise compatibility**: Many organizations already have proxy infrastructure and tooling configured around these standard variables, making adoption frictionless.
3. **Modularity**: This approach keeps proxy configuration orthogonal to Arachne's application config data structure, treating it as infrastructure-level concern rather than application-level concern.
4. **Transparency**: Environment-based configuration is explicit and discoverable, supporting Arachne's goal of transparency and introspectability.

**Implementation notes:**
- Arachne will prioritize lowercase variants as the primary supported format, though case-insensitive parsing may be considered for robustness.
- Proxy settings will be read at application startup and incorporated into the appropriate configuration entities (e.g., HTTP clients, connection pools).
- The configuration schema should allow explicit proxy configuration overrides when needed, maintaining the ""highly overridable"" principle.","## Decision

We will update the Runner to use the conventional environment variables for proxies: `http_proxy`, `https_proxy`, and `no_proxy` if they are set.
These are described in detail below:
- `https_proxy` a proxy URL for all https traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `http_proxy` a proxy URL for all http traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `no_proxy` a comma-separated list of hosts that should not use the proxy. An optional port may be specified. For example:
  - `google.com`
  - `yahoo.com:443`
  - `google.com,bing.com`

We won't use `http_proxy` for https traffic when `https_proxy` is not set, this behavior lines up with any libcurl based tools (curl, git) and wget.
Otherwise, action authors and workflow users need to adjust to differences between the runner proxy convention, and tools used by their actions and scripts.  

Example:  
  Customer sets `http_proxy=http://127.0.0.1:8888` and configures the runner against `https://github.com/owner/repo`, with the `https_proxy` -> `http_proxy` fallback, the runner will connect to the server without any problem. However, if a user runs `git push` to `https://github.com/owner/repo`, `git` won't use the proxy since it requires `https_proxy` to be set for any https traffic.

> `golang`, `node.js`, and other dev tools from the Linux community use `http_proxy` for both http and https traffic based on my research.

A majority of our users are using Linux where these variables are commonly required to be set by various programs. By reading these values, we simplify the process for self-hosted runners to set up a proxy and expose it in a way users are already familiar with.

A password provided for a proxy will be masked in the logs.

We will support the lowercase and uppercase variants, with lowercase taking priority if both are set."
"## Context

Command echoing as a default behavior tends to clutter the user logs, so we want to swap to a system where users have to opt in to see this information.

Command outputs will still be echoed in the case there are any errors processing such commands. This is so the end user can have more context on why the command failed and help with troubleshooting.

Echo output in the user logs can be explicitly controlled by the new commands `::echo::on` and `::echo::off`. By default, echoing is enabled if `ACTIONS_STEP_DEBUG` secret is enabled, otherwise echoing is disabled.","## Decision

We will implement an opt-in command echoing system for user logs to reduce clutter while maintaining visibility when needed.

**Key behaviors:**
- Command echoing will be **disabled by default** in user logs
- Users can explicitly enable echoing with the `::echo::on` command
- Users can explicitly disable echoing with the `::echo::off` command
- Commands will **always be echoed** when errors occur during processing, regardless of the echo setting
- The default echo state will be determined by the `ACTIONS_STEP_DEBUG` secret:
  - If `ACTIONS_STEP_DEBUG` is enabled, echoing starts in the ON state
  - Otherwise, echoing starts in the OFF state

**Rationale:**
- Reduces unnecessary log clutter for users who don't need command visibility
- Provides explicit control for users who want to debug or troubleshoot
- Maintains critical context during failures to aid troubleshooting
- Aligns with common debugging workflows where verbose output is only enabled when needed
- Respects the existing `ACTIONS_STEP_DEBUG` convention for users already familiar with debug logging controls","## Decision
- The only commands that currently echo output are
  - `remove-matcher`
  - `add-matcher`
  - `add-path`
- These will no longer echo the command, if processed successfully
- All commands echo the input when any of these conditions is fulfilled:
  1. When such commands fail with an error
  2. When `::echo::on` is set
  3. When the `ACTIONS_STEP_DEBUG` is set, and echoing hasn't been explicitly disabled with `::echo::off`
- There are a few commands that won't be echoed, even when echo is enabled. These are (as of 2019/11/04):
   - `add-mask`
   - `debug`
   - `warning`
   - `error`
- The three commands above will not echo, either because echoing the command would leak secrets (e.g. `add-mask`), or it would not add any additional troubleshooting information to the logs (e.g. `debug`). It's expected that future commands would follow these ""echo-suppressing"" guidelines as well. Echo-suppressed commands are still free to output other information to the logs, as deemed fit."
"## Context

- Provide a mechanism in the runner to include extra information in `Set up job` step's log.
  Ex: Include OS/Software info from Hosted image.","## Decision

We will extend the `Set up job` step's logging mechanism to include contextual environment information that helps users understand the execution environment and troubleshoot issues more effectively.

Specifically:

1. **Captured Information**: The runner will automatically capture and log relevant environment metadata during job initialization, including:
   - Operating System details (name, version, architecture)
   - Pre-installed software versions (runtime environments, tools, dependencies)
   - Hosted image identifiers and metadata
   - Hardware specifications (CPU count, memory)
   - Any other relevant system configuration

2. **Implementation Approach**: This information will be:
   - Collected during the job setup phase
   - Formatted in a clear, readable manner
   - Included as part of the standard `Set up job` log output
   - Accessible to users without requiring additional configuration

3. **Benefits**:
   - **Transparency**: Users can see exactly what environment their job is running in
   - **Troubleshooting**: Easier diagnosis of environment-related issues
   - **Documentation**: Clear record of which hosted image and software versions were used for each job execution
   - **Auditability**: Better traceability for reproducibility and compliance

4. **Log Format**: The information will be presented in a structured, easy-to-parse format that integrates naturally with existing log output.

This aligns with Arachne's broader goals of transparency and introspectability by making the execution context explicitly visible to users.","## Decision

The runner will look for a file `.setup_info` under the runner's root directory, The file can be a JSON with a simple schema.
```json
[
  {
    ""group"": ""OS Detail"",
    ""detail"": ""........""
  },
  {
    ""group"": ""Software Detail"",
    ""detail"": ""........""
  }
]
```
The runner will use `::group` and `::endgroup` to fold all detail info into an expandable group.

Both [virtual-environments](https://github.com/actions/virtual-environments) and self-hosted runners can use this mechanism to add extra logging info to the `Set up job` step's log."
"## Context

This ADR proposes adding `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

This allows downstream a step to run based on whether a previous step succeeded or failed.

Reminder, currently the steps contains `steps.<id>.outputs`.","# ADR: Adding Outcome and Conclusion to Steps Context

## Status
Proposed

## Context
Currently, the steps context only contains `steps.<id>.outputs`, which captures the data produced by a step.

However, there is a need for downstream steps to make decisions based on whether a previous step succeeded or failed. Without this information, conditional step execution and error handling become difficult to implement.

This ADR proposes extending the steps context to include:
- `steps.<id>.outcome` - indicates the result status of the step (e.g., success, failure)
- `steps.<id>.conclusion` - provides additional detail about how/why the step ended in that outcome

## Alternatives Considered

1. **Only add `steps.<id>.outcome`** - Simpler but less informative; would not capture nuanced reasons for failures
2. **Store full exception objects** - More detailed but couples downstream steps to specific error types and makes serialization/inspection harder
3. **Use a callback/hook system** - Avoids adding to context but adds complexity and reduces transparency
4. **No change** - Leaves users to implement custom workarounds, reducing modularity and consistency

## Decision
We will add both `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

This aligns with Arachne's goals of:
- **Modularity**: Enables independent steps to be composed with conditional logic
- **Transparency**: Makes step success/failure visible and introspectable throughout the execution
- **Configurability**: Allows users to build flexible conditional workflows

## Consequences

**Positive:**
- Enables conditional step execution patterns
- Improves debugging and observability
- Maintains the ""everything is data"" philosophy

**Negative:**
- Increases the size/complexity of the steps context
- Requires definition of standardized outcome and conclusion formats","## Decision

For steps that have completed, populate `steps.<id>.outcome` and `steps.<id>.conclusion` with one of the following values:

- `success`
- `failure`
- `cancelled`
- `skipped`

When a continue-on-error step fails, the outcome will be `failure` even though the final conclusion is `success`."
