context,decision,predicted_decision
"## Context

> **Note**
> This ADR supercedes [`ADR 009`](./adr-009-interaction-tests.md)

We author tests using a combination of Jest and Playwright. Typically, Jest is
used for unit and integration tests and Playwright is used for Visual Regression
Tests against our Storybook.

In `ADR 009`, we proposed using Storybook's [`play`
functions](https://storybook.js.org/docs/react/writing-stories/play-function) as
the recommended way to author tests that require tests based on user
interactions. In this ADR, we would like to revisit this decision.","## Decision

We will continue to use Storybook's `play` functions as the recommended way to author tests that require user interactions. This decision is based on the following factors:

1.  **Alignment with Storybook's Design Principles:** The `play` function is an integral part of Storybook's testing ecosystem, designed specifically for simulating user interactions within component stories. Leveraging this feature aligns with the intended use of Storybook and allows for a more cohesive testing strategy.

2.  **Simplified Test Maintenance:** By embedding interaction tests directly within the stories, developers can maintain the story, its behavior, and its associated interaction tests in a single location. This reduces context switching and ensures that when a story changes, the relevant interaction tests are immediately visible and easily updated.

3.  **Visual Debugging and Demonstration:** `play` functions execute within the Storybook UI, providing a visual representation of the interaction test. This is incredibly valuable for debugging failures, demonstrating component behavior, and onboarding new developers to the expected interactions of a component.

4.  **Leveraging Existing Infrastructure:** Our existing setup already uses Playwright for Visual Regression Tests against Storybook. The `play` function itself uses Playwright under the hood, allowing us to leverage this existing infrastructure and tooling for interaction testing without introducing a new testing framework or significant configuration changes.

5.  **Reusability of Interaction Logic:** The logic defined in a `play` function can be reused across different testing contexts. For instance, the same interaction logic used for an interaction test can also be instrumental in a visual regression test to set up a specific state for a screenshot.

6.  **Improved Collaboration:** Storybook serves as a central hub for designers, developers, and product managers. Interaction tests within stories make the expected user flows and component behaviors transparent to all stakeholders, fostering better collaboration and understanding.

While Jest remains valuable for unit and traditional integration tests, the unique strengths of Storybook's `play` functions make them the superior choice for tests specifically involving user interactions with our UI components.","## Decision

For tests involving interaction, use Playwright to visit a storybook story and
interact with the component directly. This will allow for easy integration with
Visual Regression Testing and our automated accessibility testing (through axe).
In order to perform interactions, use [actions from
Playwright](https://playwright.dev/docs/input)."
"## Context

There are situations where a component prop can support a value or a ""responsive
value"" that results in the value changing depending on the viewport size. For
example:

```tsx
// Value
<Stack gap=""condensed"" />

// Responsive value
<Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' />
```

Typically, a responsive value will support all of our named breakpoints: narrow,
regular, and wide. Authors can use a hook called `useResponsiveValue` to support
resolving the value of a prop based on the current viewport size. The
implementation of this hook uses [`matchMedia`](https://developer.mozilla.org/en-US/docs/Web/API/Window/matchMedia)
which, unfortunately, has a downside: the value of a prop may shift when the
component is server-side rendered. If the prop is used for styles or layout, then this will lead to a layout shift
when the component hydrates and the viewport size is different than the fallback
size on the server.

As a result, we would like to offer a paved path for providing responsive props
in a way tha twill not lead to layout shift during server-side rendering.","## Decision

We will implement a CSS-based approach for handling responsive props to avoid layout shifts during server-side rendering (SSR). This approach will leverage CSS Custom Properties (CSS Variables) and `@media` queries to apply responsive styles without relying on `matchMedia` in JavaScript on the client-side for initial render.

For each component prop that supports responsive values, the component will generate:

1.  **CSS Custom Properties:** For each named breakpoint (`narrow`, `regular`, `wide`), a CSS Custom Property will be defined with a unique name (e.g., `--stack-gap-narrow`, `--stack-gap-regular`, `--stack-gap-wide`). These properties will hold the specific value for that breakpoint as provided by the component prop.

2.  **Default/Fallback Value:** A base CSS Custom Property (e.g., `--stack-gap`) will be set to the value corresponding to the narrow breakpoint (or a user-defined fallback). This will be the value applied by default on the server and for viewports smaller than the `regular` breakpoint.

3.  **`@media` Queries:** For each subsequent breakpoint (`regular`, `wide`), `@media` queries will be used to conditionally update the base CSS Custom Property (`--stack-gap`) to the value defined for that specific breakpoint.

**Example Implementation (Conceptual):**

Given a responsive prop:
```tsx
<Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' }} />
```

The component would render something like this:

```html
<div class=""stack"" style=""
  --stack-gap-narrow: var(--p-space-condensed);
  --stack-gap-regular: var(--p-space-normal);
  --stack-gap-wide: var(--p-space-spacious);
  --stack-gap: var(--stack-gap-narrow); /* Default to narrow */
"">
  <!-- Stack children -->
</div>
```

And the accompanying CSS (either global or injected via a CSS-in-JS solution):

```css
/* Base styles using the default responsive value */
.stack {
  gap: var(--stack-gap);
}

/* Update for regular breakpoint */
@media screen and (min-width: 48em) { /* Example breakpoint for 'regular' */
  .stack {
    --stack-gap: var(--stack-gap-regular);
  }
}

/* Update for wide breakpoint */
@media screen and (min-width: 64em) { /* Example breakpoint for 'wide' */
  .stack {
    --stack-gap: var(--stack-gap-wide);
  }
}
```

This approach ensures that the correct styles are applied by the browser's CSS engine directly, without client-side JavaScript intervention for the initial render. The server-rendered HTML will include the default value (e.g., `narrow`), and the browser will then apply the appropriate media query styles as soon as the CSS is parsed, resulting in no layout shift during hydration if the viewport size changes.

For components that have responsive props that **do not directly map to CSS properties** (e.g., a responsive `itemCount` prop), we will still leverage CSS Custom Properties to expose these values to JavaScript. A new utility hook, `useResponsiveCSSValue`, will be created to read these CSS Custom Properties in JavaScript *after hydration*. This will ensure that the initial render is stable, and any JavaScript logic dependent on these responsive values can execute once the DOM is ready and the CSS has been applied.

**Advantages:**

*   **No Layout Shift:** Styles are determined purely by CSS on initial render, eliminating layout shifts caused by `matchMedia` discrepancies between SSR and client hydration.
*   **Performance:** Offloads responsive logic to the browser's native CSS engine, which is highly optimized.
*   **Paved Path:** Provides a consistent and robust mechanism for defining and consuming responsive props.
*   **Better SSR Support:** Fully compatible with server-side rendering, as all styling is handled by CSS.

**Disadvantages:**

*   **Increased CSS Verbosity:** May lead to more CSS Custom Properties and `@media` query rules.
*   **Indirect JavaScript Access:** For non-CSS-property responsive values, JavaScript will need to read CSS Custom Properties, which might be slightly less direct than a pure JS `useResponsiveValue` hook.
*   **Tooling Integration:** Requires careful integration with existing CSS-in-JS or styling solutions.","## Decision

Authors should use data attributes to bridge between responsive values in
JavaScript and the corresponding styles in CSS. Authors should avoid using
JavaScript-driven mechanisms for controlling responsive values in order to
prevent layout shift during SSR.

For example, consider a `Stack` component that has a `gap` prop. This prop can
receive a plain value or one that is a responsive value. To support this,
authors should use the following patterns:

```tsx
type GapScale = 'none' | 'condensed' | 'normal' | 'spacious'

type StackProps = React.PropsWithChildren<{
  // Responsive props should be a union of the value of the prop plus
  // `ResponsiveValue` over that value
  gap?: GapScale | ResponsiveValue<GapScale>
}>

function Stack({children, gap}: StackProps) {
  // The `getResponsiveAttributes` helper is useful for adding the corresponding
  // `data-*` attributes to the container for the compnoent.
  //
  // In this case, it will add `data-gap` and `data-gap-{breakpoint}` attributes
  // with the corresponding value set
  return <StyledStack {...getResponsiveAttributes('gap', gap)}>{children}</StyledStack>
}

const StyledStack = styled.div`
  &[data-gap='none'],
  &[data-gap-narrow='none'] {
    /* ... */
  }

  &[data-gap='condensed'],
  &[data-gap-narrow='condensed'] {
    /* ... */
  }

  /* ... */

  // @custom-media --viewportRange-regular
  @media (min-width: 768px) {
    &[data-gap-regular='none'] {
      /* ... */
    }

    &[data-gap-regular='condensed'] {
      /* ... */
    }

    /* ... */
  }

  // @custom-media --viewportRange-wide
  @media (min-width: 1400px) {
    &[data-gap-wide='none'] {
      /* ... */
    }

    &[data-gap-wide='condensed'] {
      /* ... */
    }

    /* ... */
  }
`
```

By default, this approach uses the following conventions:

- Props which may have responsive values should have a value that is
  serializable, ideally as a `string` or `boolean`
- Props will be provided on the component as a data attribute, using the format:
  `data-{propName}`
- For responsive values, the breakpoint name will be appended to the data
  attribute name specified above. For example: `data-{propName}-{breakpoint}`

Data attributes will act as a bridge between JavaScript and CSS. In CSS, authors
should use these data attributes to apply styles based on the value of the
attribute per-breakpoint.

> [!NOTE]
> There is a utility named `getResponsiveAttributes` that can be used to generate
> the corresponding `data-*` attributes for the props which may have responsive
> values."
"## Context

There are times when a prop is deprecated in favor of a more accessible API or a more flexible prop that can support a wider range of values. In these cases, we want to provide a clear path for authors to migrate from the deprecated prop to the new API.

For
example:

```tsx
// old API
<ActionList>
  <ActionList.Group title=""Group title"">
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```

```tsx
// new API
<ActionList>
  <ActionList.Group>
    <ActionList.GroupHeading as=""h2"">Group title</ActionList.GroupHeading>
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```","## Decision

We will implement a deprecation strategy that includes:

1.  **TypeScript Deprecation Tags:** Mark the deprecated prop with `@deprecated` in the TypeScript definition. This will provide compile-time warnings to authors.

2.  **Runtime Warnings (Development Only):** During development, if a deprecated prop is used, a console warning will be logged, clearly stating that the prop is deprecated and providing guidance on how to migrate to the new API. This warning will only appear in non-production environments to avoid impacting production performance.

3.  **Migration Guides:** Create or update documentation to include a dedicated migration guide for each deprecated prop, detailing the old API, the new API, and step-by-step instructions for transitioning.

4.  **Grace Period:** Allow a reasonable grace period (e.g., 1-2 major versions) where both the old and new APIs are supported, giving authors sufficient time to update their codebases. After this period, the deprecated prop will be removed in a subsequent major version.

5.  **Automated Migrations (Where Feasible):** For simple migrations, explore the possibility of providing codemods or other automated tooling to assist authors in updating their code.

This approach balances providing clear guidance to authors with minimizing disruption during the migration process.","## Decision

1. Add the `@deprecated` TS notice, if possible, to the corresponding type
2. Mark the prop as deprecated in the component's documentation
3. Add an eslint rule or extend an existing one to warn against using the deprecated prop
4. Update the `primer/react` eslint plugin at github/github and evaluate the impact of the deprecation
5. If the change is minimal and safe, proceed with the auto fix of the eslint rule and create PRs by codeowners
6. If the change is large, add an eslint disable to each instance of the deprecated prop at github/github and make sure they show up on the accessibility score cards so that we can track the usage of the deprecated prop
7. Enable the eslint rule afterwards in github/github so that the new instances of the deprecated prop are heavily discouraged"
"## Context

- Proxy support is required for some enterprises and organizations to start using their own self-hosted runners
- While there is not a standard convention, many applications support setting proxies via the environment variables `http_proxy`, `https_proxy`, `no_proxy`, such as curl, wget, perl, python, docker, git, and R
  - Some of these applications use `HTTPS_PROXY` versus `https_proxy`, but most understand or primarily support the lowercase variant","## Decision

We will support proxy settings via the environment variables `http_proxy`, `https_proxy`, `no_proxy`. The runner will be configured to respect these variables for all outbound HTTP/HTTPS traffic. We will prioritize the lowercase versions of `http_proxy` and `https_proxy` for consistency and broader compatibility, but will also consider supporting uppercase variants (e.g., `HTTPS_PROXY`) if a clear need arises and the effort is justified.","## Decision

We will update the Runner to use the conventional environment variables for proxies: `http_proxy`, `https_proxy`, and `no_proxy` if they are set.
These are described in detail below:
- `https_proxy` a proxy URL for all https traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `http_proxy` a proxy URL for all http traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `no_proxy` a comma-separated list of hosts that should not use the proxy. An optional port may be specified. For example:
  - `google.com`
  - `yahoo.com:443`
  - `google.com,bing.com`

We won't use `http_proxy` for https traffic when `https_proxy` is not set, this behavior lines up with any libcurl based tools (curl, git) and wget.
Otherwise, action authors and workflow users need to adjust to differences between the runner proxy convention, and tools used by their actions and scripts.  

Example:  
  Customer sets `http_proxy=http://127.0.0.1:8888` and configures the runner against `https://github.com/owner/repo`, with the `https_proxy` -> `http_proxy` fallback, the runner will connect to the server without any problem. However, if a user runs `git push` to `https://github.com/owner/repo`, `git` won't use the proxy since it requires `https_proxy` to be set for any https traffic.

> `golang`, `node.js`, and other dev tools from the Linux community use `http_proxy` for both http and https traffic based on my research.

A majority of our users are using Linux where these variables are commonly required to be set by various programs. By reading these values, we simplify the process for self-hosted runners to set up a proxy and expose it in a way users are already familiar with.

A password provided for a proxy will be masked in the logs.

We will support the lowercase and uppercase variants, with lowercase taking priority if both are set."
"## Context

Command echoing as a default behavior tends to clutter the user logs, so we want to swap to a system where users have to opt in to see this information.

Command outputs will still be echoed in the case there are any errors processing such commands. This is so the end user can have more context on why the command failed and help with troubleshooting.

Echo output in the user logs can be explicitly controlled by the new commands `::echo::on` and `::echo::off`. By default, echoing is enabled if `ACTIONS_STEP_DEBUG` secret is enabled, otherwise echoing is disabled.","## Decision

We will implement a system where command echoing in user logs is disabled by default. Users can explicitly enable or disable echoing using the `::echo::on` and `::echo::off` commands, respectively. If the `ACTIONS_STEP_DEBUG` secret is enabled, echoing will be enabled by default. Command outputs will always be echoed in the event of an error, regardless of the echoing setting, to aid in troubleshooting.","## Decision
- The only commands that currently echo output are
  - `remove-matcher`
  - `add-matcher`
  - `add-path`
- These will no longer echo the command, if processed successfully
- All commands echo the input when any of these conditions is fulfilled:
  1. When such commands fail with an error
  2. When `::echo::on` is set
  3. When the `ACTIONS_STEP_DEBUG` is set, and echoing hasn't been explicitly disabled with `::echo::off`
- There are a few commands that won't be echoed, even when echo is enabled. These are (as of 2019/11/04):
   - `add-mask`
   - `debug`
   - `warning`
   - `error`
- The three commands above will not echo, either because echoing the command would leak secrets (e.g. `add-mask`), or it would not add any additional troubleshooting information to the logs (e.g. `debug`). It's expected that future commands would follow these ""echo-suppressing"" guidelines as well. Echo-suppressed commands are still free to output other information to the logs, as deemed fit."
"## Context

- Provide a mechanism in the runner to include extra information in `Set up job` step's log.
  Ex: Include OS/Software info from Hosted image.","## Decision

We will implement a mechanism in the runner to include extra information in the `Set up job` step's log by **introducing a new runner capability that allows for the dynamic injection of environment variables or a specific configuration file during the setup phase.** This capability will leverage a predefined set of scripts or a dedicated configuration service on the runner to collect relevant OS/software information (e.g., from `lsb_release`, `cat /etc/os-release`, specific software version commands) and expose it as environment variables or write it to a well-known log file that is then parsed and included in the `Set up job` log.

This approach offers the following advantages:

*   **Flexibility:** It allows for the collection of a wide range of information without hardcoding specific checks into the runner's core logic.
*   **Extensibility:** New information can be added by simply updating the collection scripts or configuration.
*   **Security:** Information collection can be restricted and controlled by the runner's configuration.
*   **Readability:** Information can be presented in a structured and easy-to-understand format within the log.

**Concrete Implementation Steps:**

1.  **Define a standard collection mechanism:**
    *   **Option 1 (Environment Variables):** The runner will execute a pre-defined script (e.g., `collect_setup_info.sh` or `collect_setup_info.ps1`) at the beginning of the `Set up job` step. This script will gather information and export it as environment variables (e.g., `RUNNER_OS_NAME`, `RUNNER_OS_VERSION`, `RUNNER_NODEJS_VERSION`). The runner will then be configured to log all environment variables prefixed with `RUNNER_` during the setup phase.
    *   **Option 2 (Configuration File):** The script writes the collected information to a designated JSON or YAML file (e.g., `/runner/temp/setup_info.json`). The runner then reads this file and logs its content in a structured way.
    *   **Decision (for now):** We will proceed with **Option 1 (Environment Variables)** for simplicity and direct integration with existing logging mechanisms. If the amount or complexity of information grows significantly, we can re-evaluate to Option 2.

2.  **Runner Capability:** Introduce a new runner configuration flag (e.g., `enable_setup_info_collection`) or an implicit execution of a known script if it exists in the runner's workspace.

3.  **Default Information:** Initially, the script will collect:
    *   Operating System Name and Version (e.g., from `/etc/os-release` or `Get-WmiObject Win32_OperatingSystem`).
    *   Kernel Version (`uname -r` or `[Environment]::OSVersion.Version`).
    *   Commonly pre-installed software versions (e.g., Node.js, Python, Java, Docker, Git) using their respective `--version` commands.

4.  **Logging Integration:** The `Set up job` step in the runner will be enhanced to:
    *   Execute the `collect_setup_info` script.
    *   Capture and log the environment variables produced by the script (e.g., ""OS: Ubuntu 20.04"", ""Node.js: v18.12.1"").
    *   Ensure this information is clearly distinguishable in the log, perhaps with a dedicated prefix or section.

**Example Log Output:**

```
Setting up job...
OS Information:
  Name: Ubuntu
  Version: 20.04.5 LTS (Focal Fossa)
  Kernel: 5.15.0-101-generic
Software Versions:
  Node.js: v18.12.1
  Python: 3.8.10
  Java: openjdk 11.0.18
  Docker: 20.10.17
```","## Decision

The runner will look for a file `.setup_info` under the runner's root directory, The file can be a JSON with a simple schema.
```json
[
  {
    ""group"": ""OS Detail"",
    ""detail"": ""........""
  },
  {
    ""group"": ""Software Detail"",
    ""detail"": ""........""
  }
]
```
The runner will use `::group` and `::endgroup` to fold all detail info into an expandable group.

Both [virtual-environments](https://github.com/actions/virtual-environments) and self-hosted runners can use this mechanism to add extra logging info to the `Set up job` step's log."
"## Context

This ADR proposes adding `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

This allows downstream a step to run based on whether a previous step succeeded or failed.

Reminder, currently the steps contains `steps.<id>.outputs`.","## Decision

We will add `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

*   `steps.<id>.outcome` will represent the final state of the step, which can be `success`, `failure`, `cancelled`, or `skipped`. This value will be available even if the step itself didn't explicitly fail but was affected by a failure elsewhere (e.g., a critical previous step failed).
*   `steps.<id>.conclusion` will represent the direct result of the step's execution, which can be `success`, `failure`, or `cancelled`. This is more aligned with the direct return status of the step's actions.

## Rationale

The addition of `outcome` and `conclusion` to the steps context directly addresses the need for finer-grained control over workflow execution based on the results of previous steps.

*   **Enabling Conditional Downstream Steps:** This provides the necessary information for users to create conditional logic in subsequent steps, allowing them to run specific actions only if a previous step succeeded (`if: steps.my_previous_step.outcome == 'success'`) or if it failed (`if: steps.my_previous_step.outcome == 'failure'`). This significantly enhances the flexibility and robustness of workflows.
*   **Differentiating Direct Failure vs. Downstream Impact:** The distinction between `outcome` and `conclusion` is valuable. `conclusion` directly reflects whether the step itself completed successfully, failed, or was cancelled. `outcome`, on the other hand, provides a broader view, considering if the step was effectively ""successful"" in the context of the entire workflow (e.g., it might have completed successfully, but due to a previous step's failure, its overall `outcome` might be considered `skipped` or contributing to a larger failure).
*   **Alignment with Existing CI/CD Practices:** Many existing CI/CD systems provide similar mechanisms to query the status of previous stages or steps, and this addition brings our platform closer to industry best practices for workflow orchestration.
*   **Improved Debugging and Observability:** By exposing these states, users can better understand why a particular step was skipped, failed, or ran, aiding in debugging complex workflows.

This change is a low-risk addition that significantly enhances the power and expressiveness of our workflow engine.","## Decision

For steps that have completed, populate `steps.<id>.outcome` and `steps.<id>.conclusion` with one of the following values:

- `success`
- `failure`
- `cancelled`
- `skipped`

When a continue-on-error step fails, the outcome will be `failure` even though the final conclusion is `success`."
"## Context

Since configuring self-hosted runners is commonly automated via scripts, the labels need to be able to be created during configuration.  The runner currently registers the built-in labels (os, arch) during registration but does not accept labels via command line args to extend the set registered.

See Issue: https://github.com/actions/runner/issues/262

This is another version of [ADR275](https://github.com/actions/runner/pull/275)","## Decision

The runner will accept an optional command-line argument, `--labels`, during registration. This argument will allow users to specify a comma-separated list of additional labels that will be associated with the self-hosted runner upon registration. These user-provided labels will be stored alongside the automatically detected labels (OS, architecture) and will be available for use in workflow `runs-on` configurations.

This approach will enable automated configuration scripts to dynamically assign custom labels, improving the flexibility and manageability of self-hosted runner fleets. It directly addresses the need to extend the set of labels beyond the built-in ones during initial setup, as requested in the linked GitHub issue.","## Decision

This ADR proposes that we add a `--labels` option to the `config`, which could be used to add custom additional labels to the configured runner.

For example, to add a single additional label the operator could run:
```bash
./config.sh --labels mylabel
```
> Note: the current runner command line parsing and envvar override algorithm only support a single argument (key).

This would add the label `mylabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel]
```

To add multiple labels the operator could run:
```bash
./config.sh --labels mylabel,anotherlabel
```
> Note: the current runner command line parsing and envvar override algorithm only supports a single argument (key).

This would add the label `mylabel` and `anotherlabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel, anotherlabel]
```

It would not be possible to remove labels from an existing runner using `config.sh`, instead labels would have to be removed using the GitHub UI.

The labels argument will split on commas, trim and discard empty strings.  That effectively means don't use commas in unattended config label names.  Alternatively, we could choose to escape commas but it's a nice to have."
"## Context
SS?? fundamentally relies on a third-party provider service to authenticate requests (e.g. OAuth2
via Google). The provider may experience transient faults for any number of reasons - perhaps the
provider is experiencing a transient outage, or our traffic has been temporarily rate limited. We
wanted to build SS?? to anticipate and handle the presence of faults during communication with
authentication providers, no matter the underlying cause.","## Decision

We will implement a **circuit breaker pattern** for all interactions with the third-party authentication provider.

### Rationale

The circuit breaker pattern directly addresses the context of handling transient faults from the authentication provider. Instead of repeatedly attempting to authenticate requests against a failing provider and potentially exacerbating the problem (e.g., hitting rate limits further, consuming resources for retries that are destined to fail), the circuit breaker will:

1.  **Fail Fast:** Quickly detect when the provider is unavailable or experiencing issues.
2.  **Prevent Cascading Failures:** Stop sending requests to the failing provider, allowing it time to recover and preventing our own service from becoming unresponsive due to prolonged waits or excessive retries.
3.  **Graceful Degradation (if applicable):** While not explicitly requested in the context, this pattern opens up possibilities for alternative authentication mechanisms or displaying informative messages to users when the primary provider is down, instead of just an error.
4.  **Automated Recovery:** Automatically re-attempt connections to the provider after a configurable timeout, allowing for self-healing once the provider has recovered.

This approach provides a robust and resilient mechanism to manage the dependency on the external authentication service, improving the overall stability and user experience of SS??.","## Decision
We implemented a generic `circuit.Breaker` type, which implements the ""Circuit Breaker"" design
pattern made popular by Michael T. Nygard's book, [""Release It!""](
https://pragprog.com/book/mnee/release-it). All requests to the provider service are issued through
a stateful `circuit.Breaker` instance, which tracks the frequency of request failures. When the
`Breaker` sees that enough requests are failing, it temporarily suspends all outgoing traffic to the
provider (i.e. ""enters `Open` state). After some time, the `Breaker` transitions to a `HalfOpen`
state, in which a limited number of outbound requests are allowed. If failures persist, then the
`Breaker` will once again suspend outbound traffic, re-enter `Open` state, and typically will wait
for a longer interval of time before trying again. If instead the `Breaker` observes that requests
are consistently succeeding, then it will resume all outbound traffic (i.e. enter `Closed` state).

The SS?? [`docs`](/docs/) directory contains a [Circuit Breaker](
/docs/architecture/circuit-breaker.md) document with more details. The implementation can be found
in [`breaker.go`](/internal/auth/circuit/breaker.go)"
"## Context

We make a lot of decisions during the life of a project and
documenting those decisions would help new team members and outside
contributors follow our thinking. It also opens up an opportunity for
constructive criticism around those decisions which will result
in better decision making.

We want to develop a product in the open. Opening up our decision making process for outside contributors is an important part in providing the opportunity to take ownership and impact the project in non-trivial ways.

Recording decisions will also be a useful form of documentation in general as it does not get out of date. All that's documented is that a decision has been made at a certain point in time.","## Decision

We will adopt Architecture Decision Records (ADRs) as a lightweight yet effective method for documenting significant architectural and design decisions throughout the project lifecycle. Each ADR will capture the context, the decision made, the alternatives considered, and the consequences of the decision. This approach aligns with our goal of fostering transparency, enabling constructive feedback, and providing an accessible historical record of our project's evolution for both internal team members and external contributors.","## Decision

We will adopt a format similar to [Architecture Decision
Records](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions) (ADR)
to propose and document notable decisions. In contrast to ADRs we will try to embrace this tool for more than just architectural concerns. Decisions regarding development practices and product direction are just as important.

What decisions are notable and which are not is left to common-sense and informal consensus among the team.

Decisions may be proposed and discussed informally, should however eventually end up ÃÂÃÂ¡ÃÂÃÂª with all relevant discussion summarized ÃÂÃÂ¡ÃÂÃÂª in the `doc/decisions/` directory of this repository.

Decisions are numbered to have a clear identifier."
"## Context

Extensions are defined by an EDN file accessed from decentralized storage. An URI schema allows to identify those files.","## Decision

The URI schema will be `dweb://<cidv1>/extension.edn`. This will allow to resolve the EDN file using a decentralized content-addressing system.","## Decision

URI follows ethereum URI schema as specified in [EIP 831](https://github.com/ethereum/EIPs/blob/master/EIPS/eip-831.md)


```
uri                     = ""ethereum:"" path
path                    = ""status:extension"" "":"" storage ""@"" id
storage                 = STRING (e.g. IPFS)
id                      = STRING (e.g. IPFS hash)
```

An example of an extension available on IPFS is: `ethereum:status:extension:ipfs@QmTeW79w7QQ6Npa3b1d5tANreCDxF2iDaAPsDvW6KtLmfB`"
"## Context

We want to launch our beta in Q2. This requires us to keep a tight scope and stay on the critical path.

Group chat is not as vital as 1-1 chat for the chat experience. It is also
likely not as useful for an MVP as public chat is, since this gives people a
chance to talk to strangers and it is open by default.

Whether group chats are in scope or not has been a recurring discussing and a
lot of effort has been wasted related to this.

There are currently a lot of outstanding regressions related to group chat: https://github.com/status-im/status-mobile/labels/group-chat Additionally, since group chats are private the encryption and security of those are generally harder than 1-1 and public chat.","## Decision

Group chat functionality will be explicitly out of scope for the Q2 beta release. Development efforts will focus solely on 1-1 and public chat experiences to ensure a tight scope and stay on the critical path for the beta launch.","## Decision

Disable group chat for beta and don't work on bugs related to it until after. See https://github.com/status-im/status-mobile/issues/3995

This ensures we can release beta without blockers, and then we can take some
time to fix group chats properly."
"## Context

Currently peers for messaging are hardcoded in the app. This means we can't
easily scale, as some of these nodes might fill up when we have more than N
active users.

Discovery v5 protocol (https://ideas.status.im/ideas/092-disc-v5-research,
https://github.com/fjl/p2p-drafts/blob/master/discv5-eip.md) allow us to
discover new peers from the app and scale server peers in our cluster
independently. This is vital for high availability/reliability and security.","## Decision

We will integrate Discovery v5 protocol into the app to enable dynamic peer discovery.","## Decision

- Use and enable Discovery v5 for all networks
- Do this before beta is released

This means we have capacity to achieve 5000+ DAU / 500 concurrent connection. It
seems unlikely we can do so with reliable messaging in the current setup.

Trade-off for this is:
- Uncertainty in introducing a new protocol leading to possible delays
- Possible increase in CPU/Network (we can disable protocol once peers are found though)"
"## Context

Idea [142-Wallet-Compatibility](https://ideas.status.im/ideas/142-wallet-compatibility/README) changes the way we generate keys starting from the 12 mnemonic words.

This change allows users to create a wallet in other apps and import the same address in Status using the 12 mnemonic words.","## Decision

We will adopt the BIP-39 seed generation for deriving private keys from mnemonic phrases. This aligns with industry standards and enables interoperability with other cryptocurrency wallets.","## Decision

* update the BIP39 seed generation to use the salt `""mnemonic""` instead of `""status-im""` following [BIP39](https://github.com/bitcoin/bips/blob/master/bip-0039.mediawiki#from-mnemonic-to-seed).

* update the master key generation using the constant `""Bitcoin seed""` instead of `""status-im""`, following [BIP32](https://github.com/bitcoin/bips/blob/master/bip-0032.mediawiki#master-key-generation).

* remove the use of the password in the salt during the BIP39 seed generation (password is not removed from the app in general, and it's still required to encrypt the keys on the device)."
